step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
491,0.476692,0.733806,0.788111,0.410263,0.379498,0.896217,0.867713,0.411382,0.333333,0.673675,0.012528,0.480315
492,0.516541,0.770243,0.802612,0.418191,0.400061,0.896017,0.909735,0.600918,0.400000,0.661901,0.000000,0.496614
493,0.468421,0.730769,0.817064,0.427822,0.399165,0.898719,0.954628,0.782290,0.666667,0.686291,0.025612,0.524252
494,0.509774,0.459514,0.813215,0.415278,0.368665,0.898219,0.955585,0.777359,0.666667,0.685450,0.015033,0.564567
495,0.545865,0.859312,0.808646,0.428083,0.391150,0.900721,0.956093,0.762635,0.666667,0.682927,0.055679,0.603937
496,0.413534,0.514170,0.805617,0.433972,0.384184,0.891513,0.958266,0.758800,0.666667,0.699748,0.096047,0.636220
497,0.366165,0.645749,0.801818,0.428451,0.400727,0.900020,0.960659,0.766265,0.666667,0.733389,0.136971,0.662362
498,0.406767,0.652834,0.799558,0.432822,0.364593,0.892414,0.963013,0.768360,0.666667,0.746846,0.175947,0.677874
499,0.390226,0.638664,0.797845,0.428742,0.365669,0.893915,0.965445,0.778113,0.666667,0.741800,0.221047,0.697244
500,0.395489,0.840081,0.795734,0.421504,0.369920,0.890713,0.967570,0.778113,0.666667,0.740959,0.248330,0.708661
501,0.302256,0.850202,0.793673,0.425951,0.370816,0.890713,0.970374,0.776606,0.666667,0.749369,0.276169,0.723071
502,0.363910,0.792510,0.792357,0.437100,0.373121,0.890713,0.972528,0.772428,0.666667,0.759462,0.276169,0.737953
503,0.384211,0.614372,0.790370,0.446808,0.384312,0.895516,0.974251,0.781537,0.666667,0.772918,0.276169,0.746850
504,0.339098,0.645749,0.789923,0.426749,0.375195,0.908727,0.976835,0.802013,0.666667,0.793103,0.300668,0.755906
505,0.362406,0.656883,0.788309,0.439140,0.358037,0.906225,0.977860,0.795987,0.666667,0.805719,0.304009,0.763780
506,0.307519,0.714575,0.788160,0.436057,0.362135,0.905524,0.980856,0.808999,0.666667,0.816653,0.304009,0.772047
507,0.306015,0.755061,0.787192,0.431809,0.373787,0.895416,0.983919,0.813724,0.666667,0.823381,0.300390,0.780472
508,0.265414,0.787449,0.786223,0.439876,0.361034,0.901922,0.983794,0.802123,0.666667,0.820858,0.293987,0.787402
509,0.304511,0.588057,0.784162,0.457497,0.376732,0.899920,0.984302,0.793111,0.666667,0.811606,0.297884,0.792677
510,0.114286,0.631579,0.782747,0.453786,0.380829,0.894215,0.983440,0.801739,0.666667,0.822540,0.283129,0.799764
511,0.287970,0.731781,0.782027,0.425261,0.370458,0.895516,0.984110,0.812423,0.666667,0.830109,0.282572,0.803150
512,0.291729,0.676113,0.781754,0.412563,0.363646,0.890713,0.983727,0.821189,0.666667,0.843566,0.276169,0.805276
513,0.235338,0.737854,0.780835,0.400264,0.370304,0.890713,0.984015,0.813245,0.666667,0.829268,0.276169,0.811024
514,0.163158,0.667004,0.780860,0.404358,0.393813,0.890713,0.983919,0.801466,0.666667,0.822540,0.276169,0.811024
515,0.219549,0.832996,0.780760,0.430583,0.405132,0.890713,0.983823,0.792700,0.666667,0.814971,0.264477,0.817874
516,0.254887,0.614372,0.780338,0.434647,0.408436,0.890713,0.984464,0.790782,0.666667,0.810765,0.262249,0.818898
517,0.244361,0.789474,0.779817,0.443204,0.386770,0.890713,0.983900,0.788495,0.666667,0.813288,0.248330,0.818898
518,0.239850,0.660931,0.778823,0.447498,0.387334,0.890713,0.982674,0.787358,0.666667,0.812447,0.234410,0.818898
519,0.256391,0.656883,0.778848,0.462098,0.392225,0.891013,0.984876,0.787563,0.666667,0.809083,0.233018,0.818898
520,0.273684,0.604251,0.778451,0.478998,0.393096,0.895216,0.984445,0.790577,0.666667,0.814971,0.234410,0.818898
521,0.288722,0.656883,0.779072,0.430583,0.389408,0.890713,0.984340,0.822244,0.666667,0.833474,0.220490,0.818898
522,0.300000,0.598178,0.778898,0.418329,0.404056,0.890713,0.984168,0.808752,0.666667,0.828427,0.220490,0.823622
523,0.242105,0.866397,0.778476,0.408683,0.378832,0.890713,0.983823,0.813587,0.666667,0.833474,0.220490,0.826772
524,0.266917,0.745951,0.777930,0.404803,0.394069,0.890713,0.984206,0.800315,0.666667,0.822540,0.220490,0.826772
525,0.304511,0.611336,0.777979,0.411367,0.421829,0.890713,0.984876,0.794960,0.666667,0.816653,0.220490,0.828110
526,0.279699,0.659919,0.777731,0.426795,0.420164,0.890713,0.983871,0.773593,0.666667,0.808242,0.220490,0.828976
527,0.269925,0.650810,0.777185,0.473860,0.412507,0.890713,0.984943,0.768388,0.666667,0.804037,0.211581,0.826772
528,0.184962,0.683198,0.777855,0.437223,0.411406,0.890713,0.984206,0.805849,0.666667,0.823381,0.192650,0.826772
529,0.287218,0.822874,0.777507,0.415523,0.400676,0.890713,0.984637,0.812286,0.666667,0.835997,0.192650,0.826772
530,0.306015,0.604251,0.778376,0.426212,0.425261,0.886209,0.983852,0.807150,0.666667,0.829268,0.192650,0.826772
531,0.305263,0.601215,0.778724,0.406015,0.401214,0.890212,0.984665,0.815902,0.666667,0.830109,0.192650,0.826772
532,0.322556,0.564777,0.777880,0.421949,0.405260,0.890713,0.983613,0.796672,0.666667,0.824222,0.192650,0.830866
533,0.211278,0.683198,0.778600,0.416964,0.423007,0.890713,0.983345,0.810341,0.666667,0.830109,0.192650,0.834646
534,0.280451,0.645749,0.778376,0.406214,0.417655,0.890713,0.984062,0.813724,0.666667,0.829268,0.192650,0.834646
535,0.329323,0.645749,0.778178,0.412364,0.428129,0.892214,0.984206,0.802356,0.666667,0.826745,0.192650,0.834646
536,0.251880,0.545547,0.778302,0.398147,0.425645,0.894215,0.984302,0.818176,0.666667,0.836838,0.192650,0.834646
537,0.334586,0.746964,0.778699,0.396461,0.433097,0.892914,0.984110,0.814204,0.666667,0.831791,0.197661,0.834646
538,0.309774,0.712551,0.779246,0.405355,0.425389,0.893415,0.984378,0.808177,0.666667,0.834315,0.200445,0.834646
539,0.228571,0.800607,0.778128,0.419234,0.418986,0.890713,0.984972,0.792494,0.666667,0.818335,0.192650,0.834646
540,0.144361,0.783401,0.778203,0.442499,0.428487,0.890713,0.984187,0.791878,0.500000,0.838520,0.192650,0.834646
541,0.227820,0.654858,0.778724,0.429632,0.423545,0.890713,0.984493,0.810985,0.666667,0.854500,0.192650,0.834646
542,0.318797,0.841093,0.777855,0.428620,0.429768,0.890713,0.984225,0.810505,0.666667,0.854500,0.192650,0.834646
543,0.245865,0.981781,0.778178,0.415047,0.427770,0.890713,0.983938,0.818244,0.666667,0.851976,0.192650,0.834646
544,0.272180,0.697368,0.777930,0.407410,0.484161,0.890713,0.984302,0.814067,0.666667,0.852817,0.219933,0.834646
545,0.289474,0.754049,0.777334,0.425215,0.482548,0.890713,0.985067,0.797151,0.666667,0.841043,0.207127,0.834646
546,0.084211,0.786437,0.777607,0.441195,0.425952,0.890713,0.983995,0.799466,0.666667,0.841884,0.205735,0.834646
547,0.348872,0.859312,0.776911,0.428236,0.434915,0.890713,0.983727,0.802150,0.666667,0.850294,0.192650,0.834646
548,0.262406,0.689271,0.777930,0.440091,0.428667,0.896417,0.984455,0.806218,0.666667,0.850294,0.192650,0.834646
549,0.348872,0.781377,0.777036,0.422562,0.433379,0.892914,0.984589,0.808930,0.666667,0.845248,0.207127,0.834646
550,0.157895,0.560729,0.776589,0.442130,0.439371,0.893415,0.984426,0.800849,0.666667,0.846089,0.206570,0.834646
551,0.121805,0.653846,0.776713,0.419725,0.440831,0.898519,0.984206,0.827284,0.666667,0.863751,0.192650,0.834646
552,0.309774,0.692308,0.776390,0.383348,0.446951,0.892514,0.983727,0.833995,0.666667,0.865433,0.213530,0.836378
553,0.292481,0.679150,0.776738,0.402012,0.436477,0.890713,0.981813,0.813724,0.666667,0.846089,0.220490,0.842520
554,0.311278,0.678138,0.776017,0.414833,0.420574,0.890713,0.984799,0.795370,0.666667,0.838520,0.220490,0.842520
555,0.247368,0.730769,0.775173,0.451623,0.417527,0.890713,0.984254,0.780715,0.666667,0.825904,0.208519,0.842520
556,0.257143,0.797571,0.775124,0.450488,0.468079,0.890713,0.984493,0.784824,0.666667,0.828427,0.192650,0.839134
557,0.380451,0.594130,0.775521,0.466806,0.436964,0.891213,0.984015,0.795370,0.666667,0.834315,0.192650,0.834646
558,0.230827,0.696356,0.774801,0.433619,0.479577,0.904724,0.984713,0.807081,0.666667,0.839361,0.192650,0.834646
559,0.250376,0.751012,0.774627,0.424218,0.468386,0.890713,0.984397,0.808177,0.666667,0.839361,0.192650,0.834646
560,0.242857,0.800607,0.774304,0.423682,0.483290,0.900420,0.983632,0.805643,0.666667,0.842725,0.192650,0.834646
561,0.250376,0.658907,0.776042,0.400601,0.459730,0.895416,0.983727,0.833653,0.666667,0.877208,0.192650,0.834646
562,0.280451,0.609312,0.776638,0.361081,0.428590,0.893014,0.984397,0.824955,0.666667,0.857023,0.192650,0.836063
563,0.278195,0.656883,0.775248,0.405861,0.422546,0.908026,0.983507,0.804821,0.666667,0.846930,0.192650,0.842520
564,0.293233,0.708502,0.775720,0.429939,0.465415,0.902922,0.983823,0.803383,0.666667,0.838520,0.192650,0.842520
565,0.361654,0.660931,0.777160,0.431610,0.512945,0.892514,0.984397,0.810095,0.666667,0.847771,0.192650,0.842520
566,0.342105,0.742915,0.776911,0.422347,0.516454,0.895516,0.984206,0.811259,0.666667,0.845248,0.192650,0.836063
567,0.273684,0.764170,0.776315,0.420262,0.500192,0.894916,0.984015,0.812149,0.666667,0.842725,0.180958,0.841496
568,0.227068,0.841093,0.775645,0.421105,0.475736,0.895717,0.984589,0.806739,0.666667,0.838520,0.190702,0.842520
569,0.344361,0.722672,0.777185,0.424525,0.474839,0.900721,0.983440,0.814067,0.666667,0.844407,0.192650,0.842520
570,0.301504,0.811741,0.776117,0.415477,0.493585,0.895416,0.984780,0.809752,0.666667,0.842725,0.192650,0.842520
571,0.258647,0.720648,0.775645,0.426197,0.472509,0.890713,0.984168,0.803862,0.666667,0.838520,0.192650,0.842520
572,0.295489,0.753036,0.775074,0.421887,0.493047,0.895717,0.984541,0.800849,0.666667,0.834315,0.192650,0.842520
573,0.288722,0.663968,0.775297,0.428972,0.512920,0.890713,0.984206,0.806670,0.666667,0.840202,0.192650,0.842520
574,0.245113,0.758097,0.775273,0.397718,0.504622,0.894716,0.983727,0.821874,0.666667,0.851135,0.192650,0.837953
575,0.319549,0.825911,0.774776,0.413192,0.521063,0.899520,0.984321,0.805712,0.666667,0.842725,0.192650,0.839370
576,0.281955,0.807692,0.775024,0.427331,0.455120,0.895917,0.984397,0.798452,0.666667,0.835156,0.192650,0.842520
577,0.224812,0.603239,0.775148,0.437116,0.511255,0.892814,0.984072,0.798261,0.666667,0.838520,0.192650,0.842520
578,0.279699,0.710526,0.775124,0.439983,0.533509,0.900420,0.984015,0.802150,0.666667,0.841043,0.192650,0.836850
579,0.148872,0.670040,0.776092,0.415753,0.486261,0.895516,0.984206,0.823586,0.666667,0.845248,0.192650,0.834646
580,0.243609,0.622470,0.775471,0.394083,0.482291,0.895516,0.984445,0.819819,0.666667,0.853659,0.192650,0.834646
581,0.341353,0.745951,0.775248,0.403898,0.491716,0.900721,0.984847,0.809067,0.666667,0.840202,0.192650,0.841102
582,0.274436,0.681174,0.775297,0.402027,0.506261,0.895717,0.984350,0.800507,0.666667,0.836838,0.192650,0.842520
583,0.237594,0.692308,0.775645,0.425829,0.529668,0.891413,0.984493,0.793658,0.666667,0.835156,0.192650,0.842520
584,0.226316,0.639676,0.775918,0.405003,0.516940,0.895016,0.983699,0.810779,0.666667,0.843566,0.192650,0.839134
585,0.292481,0.672065,0.775695,0.405708,0.511153,0.890713,0.983919,0.806944,0.666667,0.844407,0.192650,0.834646
586,0.160902,0.731781,0.776638,0.388839,0.517248,0.890713,0.984110,0.822764,0.666667,0.857023,0.192650,0.834646
587,0.340602,0.670040,0.775769,0.408315,0.514431,0.890713,0.984015,0.807903,0.666667,0.839361,0.192650,0.838346
588,0.242857,0.739879,0.775695,0.405309,0.529207,0.890713,0.983919,0.808793,0.866667,0.846089,0.179566,0.838976
589,0.238346,0.689271,0.775918,0.417670,0.557197,0.895516,0.983823,0.800575,1.000000,0.833474,0.192650,0.842520
590,0.240602,0.614372,0.775744,0.430721,0.515224,0.890713,0.984129,0.807670,1.000000,0.842725,0.192650,0.841102
591,0.315038,0.823887,0.776489,0.403668,0.549361,0.890713,0.984685,0.826531,1.000000,0.851976,0.192650,0.834646
592,0.268421,0.711538,0.776489,0.396491,0.539963,0.894416,0.983182,0.826599,1.000000,0.860387,0.192650,0.838425
593,0.219549,0.624494,0.777334,0.360329,0.547261,0.891713,0.983345,0.842076,1.000000,0.873844,0.192650,0.840551
594,0.306767,0.776316,0.778252,0.369592,0.560501,0.890713,0.984206,0.820162,1.000000,0.857864,0.192650,0.842520
595,0.333835,0.740891,0.777979,0.379392,0.551845,0.895717,0.984110,0.832763,1.000000,0.857023,0.192650,0.842520
596,0.283459,0.842105,0.777507,0.409143,0.556480,0.890713,0.984206,0.809136,1.000000,0.847771,0.192650,0.842520
597,0.299248,0.763158,0.777582,0.395464,0.562422,0.890713,0.983632,0.820983,1.000000,0.852817,0.192650,0.842520
598,0.249624,0.602227,0.776117,0.390541,0.528054,0.890713,0.984091,0.821134,1.000000,0.851976,0.192650,0.842520
599,0.269173,0.753036,0.775744,0.406153,0.530282,0.890713,0.984015,0.812628,0.966667,0.840202,0.192650,0.842520
600,0.193233,0.731781,0.775074,0.404282,0.540782,0.890713,0.983737,0.811108,0.766667,0.839361,0.192650,0.842520
601,0.263158,0.634615,0.775595,0.386646,0.572819,0.890713,0.984015,0.824065,0.666667,0.856182,0.192650,0.842520
602,0.239098,0.806680,0.775297,0.385112,0.603908,0.890713,0.984015,0.821394,0.666667,0.847771,0.192650,0.842520
603,0.330075,0.715587,0.775024,0.393332,0.545878,0.890713,0.984484,0.812491,0.666667,0.846089,0.192650,0.842520
604,0.282707,0.727733,0.774304,0.405095,0.573664,0.890713,0.983823,0.805506,0.666667,0.843566,0.192650,0.842520
605,0.248120,0.672065,0.774677,0.394820,0.517401,0.890713,0.983153,0.821189,0.666667,0.844407,0.192650,0.842520
606,0.232331,0.654858,0.774900,0.392887,0.552255,0.890713,0.983536,0.817491,0.666667,0.852817,0.192650,0.842520
607,0.178947,0.595142,0.774999,0.396276,0.570744,0.890713,0.984397,0.821942,0.666667,0.849453,0.192650,0.842520
608,0.284211,0.712551,0.775074,0.398500,0.577761,0.890713,0.984397,0.817011,0.666667,0.845248,0.192650,0.842520
609,0.263910,0.698381,0.774826,0.406076,0.499475,0.890713,0.984206,0.810711,0.666667,0.844407,0.192650,0.842520
610,0.281203,0.686235,0.774975,0.399236,0.553689,0.890713,0.982560,0.816327,0.666667,0.846930,0.192650,0.848504
611,0.211278,0.584008,0.774602,0.379223,0.555763,0.890713,0.983574,0.835461,0.666667,0.865433,0.192650,0.843780
612,0.230827,0.713563,0.776017,0.353812,0.584266,0.890713,0.983345,0.842282,0.666667,0.868797,0.192650,0.842520
613,0.301504,0.676113,0.776539,0.350346,0.530718,0.890713,0.984110,0.824271,0.666667,0.855341,0.192650,0.850157
614,0.257143,0.610324,0.775943,0.397657,0.583498,0.890713,0.983995,0.810683,0.666667,0.850294,0.192650,0.850394
615,0.238346,0.658907,0.775446,0.414173,0.560117,0.890713,0.983948,0.805588,0.666667,0.836838,0.192650,0.850394
616,0.324060,0.711538,0.774701,0.418360,0.575994,0.890713,0.984015,0.806191,0.666667,0.841884,0.192650,0.845669
617,0.263158,0.708502,0.774950,0.410033,0.561781,0.890713,0.983823,0.821052,0.666667,0.861228,0.192650,0.842520
618,0.293233,0.700405,0.775422,0.391584,0.524700,0.890713,0.983345,0.834406,0.666667,0.856182,0.192650,0.842520
619,0.277444,0.743927,0.775422,0.384468,0.531793,0.890713,0.983536,0.829133,0.666667,0.860387,0.192650,0.842520
620,0.369173,0.721660,0.775173,0.387842,0.553407,0.890713,0.984397,0.822901,0.666667,0.846930,0.192650,0.844331
621,0.348872,0.715587,0.776514,0.405846,0.525980,0.890713,0.983632,0.821874,0.666667,0.855341,0.192650,0.850394
622,0.335338,0.626518,0.776514,0.382398,0.558094,0.890713,0.983727,0.833447,0.666667,0.857864,0.192650,0.850394
623,0.376692,0.655870,0.777358,0.372353,0.581628,0.890713,0.983536,0.843241,0.666667,0.867115,0.192650,0.850394
624,0.296992,0.570850,0.778203,0.315028,0.528131,0.890713,0.984235,0.852212,0.666667,0.875526,0.192650,0.850394
625,0.388722,0.702429,0.778203,0.385986,0.582115,0.890713,0.984685,0.812560,0.666667,0.847771,0.192650,0.850394
626,0.372932,0.571862,0.777656,0.413223,0.617711,0.890713,0.983345,0.804821,0.666667,0.845248,0.192650,0.850394
627,0.364662,0.672065,0.777582,0.412072,0.581936,0.890713,0.983660,0.822285,0.666667,0.856182,0.192650,0.850394
628,0.321053,0.635628,0.777234,0.392243,0.537530,0.890713,0.983833,0.838967,0.833333,0.866274,0.192650,0.850394
629,0.284211,0.626518,0.778103,0.354701,0.529693,0.890713,0.983727,0.854951,0.666667,0.881413,0.192650,0.850394
630,0.294737,0.677126,0.778873,0.336344,0.544214,0.890713,0.983632,0.844336,0.666667,0.873844,0.192650,0.850394
631,0.332331,0.722672,0.778625,0.384698,0.553202,0.890713,0.984493,0.821394,0.666667,0.854500,0.192650,0.850394
632,0.251880,0.637652,0.778376,0.369853,0.532280,0.890713,0.983057,0.824545,0.666667,0.854500,0.192650,0.850394
633,0.359398,0.701417,0.777880,0.393577,0.549694,0.890713,0.983871,0.819066,0.666667,0.856182,0.192650,0.850394
634,0.293233,0.634615,0.778079,0.390250,0.513304,0.890713,0.983986,0.825640,0.666667,0.858705,0.192650,0.850394
635,0.295489,0.714575,0.776986,0.379100,0.532357,0.890713,0.984493,0.825846,0.666667,0.852817,0.192650,0.850394
636,0.230075,0.791498,0.777160,0.401905,0.548746,0.890713,0.983919,0.811670,0.666667,0.850294,0.192650,0.850394
637,0.363910,0.738866,0.776390,0.410615,0.583856,0.890713,0.984206,0.808793,0.666667,0.838520,0.192650,0.850394
638,0.282707,0.664980,0.776638,0.446808,0.574074,0.890713,0.984168,0.807602,0.666667,0.851135,0.192650,0.843150
639,0.206015,0.756073,0.777259,0.425200,0.558811,0.890713,0.983727,0.845158,0.666667,0.873844,0.192650,0.842520
640,0.321053,0.624494,0.777284,0.368197,0.535071,0.890713,0.984015,0.861731,0.666667,0.875526,0.192650,0.846063
641,0.266165,0.632591,0.778103,0.339718,0.589183,0.890713,0.983440,0.853239,0.666667,0.888141,0.192650,0.847402
642,0.345865,0.671053,0.780512,0.346926,0.601987,0.890713,0.983938,0.841323,0.666667,0.870479,0.192650,0.850394
643,0.384962,0.607287,0.780934,0.345009,0.534073,0.890713,0.983823,0.840022,0.666667,0.869638,0.192650,0.850394
644,0.361654,0.682186,0.780562,0.396230,0.559425,0.890713,0.984493,0.810848,0.666667,0.855341,0.192650,0.850394
645,0.301504,0.690283,0.779891,0.423743,0.571974,0.890713,0.984397,0.810505,0.666667,0.849453,0.192650,0.850394
646,0.253383,0.732794,0.780040,0.409665,0.589849,0.890713,0.984206,0.839269,0.666667,0.867956,0.192650,0.850394
647,0.307519,0.754049,0.779419,0.388379,0.554176,0.890713,0.983938,0.838378,0.666667,0.863751,0.192650,0.850394
648,0.306767,0.720648,0.778774,0.387796,0.552998,0.889512,0.984397,0.828106,0.666667,0.857864,0.192650,0.850394
649,0.392481,0.693320,0.778178,0.405739,0.585111,0.887010,0.984665,0.820367,0.666667,0.853659,0.192650,0.850394
650,0.247368,0.643725,0.777979,0.416596,0.528925,0.890713,0.983823,0.821531,0.666667,0.856182,0.192650,0.850394
651,0.391729,0.641700,0.777458,0.372567,0.551435,0.890713,0.983852,0.842830,0.666667,0.871320,0.192650,0.850394
652,0.174436,0.708502,0.778228,0.381661,0.553791,0.890713,0.983823,0.835776,0.666667,0.868797,0.192650,0.850394
653,0.336090,0.677126,0.779047,0.359072,0.564342,0.890713,0.983727,0.840912,0.666667,0.869638,0.192650,0.850394
654,0.305263,0.766194,0.778650,0.385603,0.588543,0.890713,0.984015,0.812628,0.666667,0.851976,0.192650,0.850394
655,0.331579,0.572874,0.778103,0.424249,0.630208,0.885909,0.984302,0.798795,0.666667,0.836838,0.192650,0.850394
656,0.216541,0.632591,0.778774,0.460901,0.608108,0.890713,0.983057,0.823106,0.666667,0.862069,0.192650,0.850394
657,0.292481,0.784413,0.780413,0.350837,0.636687,0.890713,0.984397,0.869059,0.666667,0.882254,0.192650,0.846693
658,0.275188,0.572874,0.780462,0.358934,0.522190,0.885909,0.984493,0.843446,0.666667,0.875526,0.192650,0.850394
659,0.306767,0.625506,0.779519,0.404358,0.564854,0.890713,0.983536,0.817970,0.933333,0.866274,0.192650,0.850394
660,0.290226,0.623482,0.781803,0.380925,0.583728,0.885909,0.983919,0.846870,0.666667,0.868797,0.192650,0.850394
661,0.285714,0.604251,0.781033,0.358474,0.624702,0.890713,0.984015,0.849267,0.666667,0.880572,0.192650,0.850394
662,0.266165,0.685223,0.781381,0.384115,0.605009,0.890713,0.984043,0.828174,0.666667,0.865433,0.206570,0.850394
663,0.230827,0.449393,0.781679,0.369746,0.593920,0.888511,0.982789,0.859471,0.666667,0.890664,0.205735,0.850394
664,0.215038,0.635628,0.783715,0.358965,0.577915,0.888211,0.983316,0.866594,0.666667,0.909167,0.195991,0.850394
665,0.307519,0.708502,0.785652,0.338537,0.539348,0.882906,0.984015,0.861252,0.666667,0.878890,0.215757,0.855118
666,0.360150,0.729757,0.784882,0.389360,0.556992,0.888911,0.984110,0.835639,0.666667,0.863751,0.211303,0.858268
667,0.345113,0.607287,0.783715,0.399558,0.602807,0.885909,0.984283,0.827489,0.666667,0.866274,0.213530,0.858268
668,0.206015,0.636640,0.783393,0.402871,0.601142,0.886609,0.983823,0.843254,0.666667,0.876367,0.213530,0.858268
669,0.376692,0.606275,0.782101,0.370819,0.600809,0.880705,0.983632,0.857554,0.666667,0.886459,0.220490,0.858268
670,0.327068,0.691296,0.782995,0.354471,0.603780,0.886509,0.983823,0.855280,0.666667,0.882254,0.213252,0.858268
671,0.390977,0.700405,0.781878,0.375374,0.552767,0.881205,0.984206,0.836392,0.666667,0.866274,0.205178,0.858268
672,0.295489,0.713563,0.782151,0.412456,0.616994,0.885008,0.983938,0.823860,0.666667,0.857023,0.192650,0.858268
673,0.287970,0.770243,0.782275,0.445044,0.633742,0.881906,0.984474,0.837762,0.666667,0.868797,0.206570,0.858268
674,0.341353,0.866397,0.781605,0.389130,0.592230,0.889211,0.984397,0.853102,0.666667,0.877208,0.192650,0.858268
675,0.354887,0.727733,0.780835,0.382367,0.619452,0.882706,0.984110,0.848171,0.666667,0.879731,0.192650,0.858268
676,0.403759,0.656883,0.780512,0.364148,0.578965,0.883407,0.983823,0.847144,0.666667,0.878049,0.192650,0.858268
677,0.327820,0.647773,0.780115,0.398270,0.600348,0.883507,0.984618,0.824476,0.666667,0.861228,0.192650,0.858268
678,0.276692,0.683198,0.779246,0.399804,0.552383,0.882706,0.983316,0.836735,0.666667,0.867115,0.192650,0.858268
679,0.233083,0.596154,0.779295,0.360207,0.606674,0.880705,0.984560,0.851390,0.666667,0.878049,0.192650,0.858268
680,0.312030,0.729757,0.779444,0.378686,0.636713,0.880705,0.983852,0.834749,0.666667,0.873844,0.206570,0.858268
681,0.260902,0.657895,0.779866,0.367829,0.623806,0.880705,0.983727,0.844857,0.666667,0.875526,0.192650,0.858268
682,0.266165,0.613360,0.779891,0.340669,0.618863,0.880705,0.984397,0.851253,0.666667,0.884777,0.192650,0.858268
683,0.295489,0.676113,0.780736,0.381769,0.579708,0.880705,0.983632,0.833995,0.666667,0.882254,0.192650,0.858268
684,0.300000,0.472672,0.780313,0.371433,0.564137,0.880705,0.983727,0.850431,0.666667,0.874685,0.192650,0.858268
685,0.358647,0.613360,0.780661,0.379545,0.570335,0.880705,0.983823,0.838652,0.666667,0.873844,0.192650,0.858268
686,0.351880,0.590081,0.779842,0.393547,0.546237,0.880705,0.983660,0.833584,0.666667,0.872161,0.192650,0.858268
687,0.269173,0.720648,0.780090,0.383348,0.571846,0.880705,0.984110,0.841802,0.666667,0.873003,0.192650,0.858268
688,0.264662,0.704453,0.779146,0.397795,0.597685,0.880705,0.984397,0.829544,0.666667,0.862069,0.192650,0.858268
689,0.273684,0.746964,0.777880,0.396875,0.630387,0.880705,0.984397,0.824339,0.666667,0.861228,0.192650,0.858268
690,0.353383,0.572874,0.779370,0.404696,0.589029,0.880705,0.982962,0.841871,0.666667,0.875526,0.179566,0.857244
691,0.318045,0.607287,0.779916,0.345162,0.644780,0.880705,0.983727,0.871867,0.666667,0.888982,0.192650,0.855669
692,0.321805,0.688259,0.780462,0.354977,0.653487,0.880705,0.984206,0.850568,0.666667,0.882254,0.192650,0.858268
693,0.296992,0.746964,0.780140,0.367737,0.617455,0.880705,0.983153,0.838378,0.666667,0.876367,0.192650,0.858268
694,0.366917,0.595142,0.779693,0.365605,0.610464,0.880705,0.983919,0.837899,0.666667,0.873844,0.192650,0.858268
695,0.287218,0.719636,0.780164,0.404558,0.520961,0.880705,0.983938,0.829544,0.666667,0.865433,0.192650,0.858268
696,0.160150,0.683198,0.781058,0.380496,0.638813,0.880705,0.983306,0.861019,0.666667,0.888141,0.192650,0.854724
697,0.287218,0.769231,0.782126,0.381999,0.645215,0.880705,0.984302,0.851870,0.666667,0.884777,0.192650,0.858268
698,0.384211,0.521255,0.782474,0.387673,0.690671,0.880705,0.984015,0.857485,0.666667,0.887300,0.192650,0.858268
699,0.326316,0.656883,0.782275,0.374300,0.676381,0.880705,0.984110,0.854677,0.666667,0.883095,0.192650,0.858268
700,0.333835,0.657895,0.782499,0.373073,0.642014,0.880705,0.983995,0.856376,0.666667,0.888141,0.192650,0.858268
701,0.337594,0.699393,0.782300,0.360007,0.651873,0.880705,0.984378,0.858951,0.666667,0.890664,0.192650,0.858268
702,0.334586,0.660931,0.781704,0.388026,0.602167,0.878503,0.983919,0.838104,0.666667,0.870479,0.192650,0.858268
703,0.325564,0.654858,0.780537,0.405662,0.658890,0.877902,0.983182,0.830982,0.666667,0.864592,0.192650,0.858268
704,0.193985,0.426113,0.780289,0.377935,0.589336,0.880705,0.983249,0.864608,0.666667,0.890664,0.192650,0.858268
705,0.427068,0.624494,0.780984,0.347647,0.610105,0.880705,0.984665,0.857622,0.666667,0.885618,0.192650,0.858268
706,0.272932,0.714575,0.780040,0.364761,0.597736,0.880705,0.984110,0.839611,0.666667,0.869638,0.192650,0.858268
707,0.274436,0.629555,0.779593,0.370620,0.641194,0.876902,0.984273,0.838789,0.666667,0.873844,0.192650,0.858268
708,0.274436,0.729757,0.778749,0.425644,0.610874,0.879704,0.983919,0.819956,0.666667,0.864592,0.192650,0.858268
709,0.372180,0.706478,0.780164,0.375466,0.645958,0.875901,0.983727,0.863443,0.666667,0.886459,0.192650,0.858268
710,0.318797,0.702429,0.779842,0.381508,0.639376,0.880705,0.984110,0.850089,0.666667,0.887300,0.192650,0.858268
711,0.391729,0.575911,0.779146,0.373273,0.592205,0.880705,0.984187,0.853513,0.666667,0.888982,0.192650,0.858268
712,0.356391,0.704453,0.779817,0.376079,0.619376,0.879704,0.983928,0.846350,0.666667,0.877208,0.192650,0.858268
713,0.230075,0.705466,0.779742,0.376401,0.620810,0.876902,0.983919,0.848897,0.666667,0.877208,0.192650,0.858268
