step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
23,0.653994,0.586700,0.993320,0.524046,0.200701,0.812761,0.381508,0.000000,0.166667,0.018248,0.641873,0.038551
24,0.653994,0.594276,0.993597,0.524046,0.196250,0.809816,0.381508,0.000000,0.166667,0.018248,0.641873,0.033770
25,0.653994,0.593434,0.993874,0.524046,0.213609,0.809816,0.381508,0.000000,0.166667,0.018248,0.641873,0.030840
26,0.652196,0.593434,0.994151,0.523578,0.223681,0.812577,0.381508,0.000000,0.166667,0.018248,0.641873,0.030840
27,0.654765,0.565657,0.994428,0.523765,0.231142,0.814724,0.381508,0.000000,0.166667,0.018248,0.635813,0.030840
28,0.653994,0.572391,0.994704,0.522485,0.229277,0.810552,0.176926,0.067718,0.166667,0.718978,0.628099,0.030840
29,0.645004,0.506734,0.992484,0.523687,0.233803,0.809816,0.147783,0.064348,0.166667,0.912409,0.614325,0.030840
30,0.632417,0.484848,0.983357,0.832069,0.213559,0.812761,0.472768,0.082490,0.166667,0.930657,0.614325,0.030840
31,0.637041,0.491582,0.980978,0.993801,0.268348,0.818160,0.637230,0.090291,0.333333,0.896898,0.614325,0.039244
32,0.632674,0.469697,0.972729,0.871838,0.271332,0.822086,0.635797,0.095985,0.333333,0.866788,0.614325,0.057132
33,0.639610,0.541246,0.968764,0.522750,0.280335,0.817178,0.635351,0.094938,0.416667,0.860401,0.639945,0.073015
34,0.646545,0.553872,0.967226,0.537505,0.280087,0.813436,0.636339,0.093977,0.583333,0.855839,0.641873,0.089052
35,0.653994,0.578283,0.964005,0.710824,0.271009,0.809939,0.635457,0.090521,0.458333,0.850365,0.641873,0.101234
36,0.652967,0.582492,0.900239,0.672944,0.262503,0.815460,0.418326,0.009781,0.166667,0.218066,0.647934,0.111411
37,0.655279,0.573232,0.876135,0.758760,0.264394,0.813620,0.381508,0.000000,0.166667,0.018248,0.669421,0.113724
38,0.656049,0.580808,0.852030,0.807757,0.264891,0.813067,0.490626,0.045576,0.166667,0.341241,0.691460,0.105860
39,0.654508,0.563131,0.960772,0.573200,0.278793,0.813190,0.643919,0.093690,0.166667,0.893248,0.696970,0.100231
40,0.653481,0.561448,0.956647,0.265302,0.232734,0.810859,0.643101,0.097046,0.166667,0.859489,0.696970,0.106399
41,0.652710,0.579125,0.954158,0.332490,0.243552,0.815153,0.644269,0.093073,0.416667,0.850365,0.696970,0.115960
42,0.653481,0.566498,0.963932,0.419571,0.260713,0.813006,0.769598,0.326832,0.166667,0.773723,0.670799,0.123362
43,0.650655,0.578283,0.964322,0.320436,0.242234,0.815951,0.822979,0.366299,0.333333,0.717153,0.669421,0.144102
44,0.645261,0.574074,0.956574,0.498142,0.247308,0.815951,0.823902,0.377169,0.166667,0.722628,0.669421,0.180956
45,0.641151,0.598485,0.951071,0.510680,0.246338,0.820368,0.824221,0.369497,0.166667,0.735401,0.669421,0.219969
46,0.638068,0.602694,0.944812,0.456577,0.239399,0.822086,0.824274,0.368163,0.166667,0.740876,0.669421,0.256052
47,0.629335,0.610269,0.939553,0.495472,0.232361,0.822086,0.825070,0.342679,0.166667,0.734489,0.669421,0.279877
48,0.628307,0.631313,0.935429,0.668291,0.228208,0.824969,0.824847,0.339036,0.458333,0.724453,0.695041,0.305243
49,0.626252,0.631313,0.931256,0.614265,0.214927,0.828221,0.824645,0.348200,0.250000,0.736314,0.696970,0.321742
50,0.621885,0.652357,0.926790,0.518081,0.228431,0.828221,0.824858,0.358167,0.166667,0.744526,0.696970,0.340632
51,0.616491,0.662458,0.922214,0.516660,0.235892,0.828221,0.824996,0.352646,0.208333,0.751825,0.719835,0.356052
52,0.608785,0.659933,0.918041,0.549169,0.231665,0.830184,0.824539,0.347053,0.333333,0.745438,0.724518,0.365690
53,0.606730,0.678451,0.914393,0.496206,0.220970,0.834356,0.824592,0.340169,0.166667,0.746350,0.724518,0.381804
54,0.602877,0.686869,0.910489,0.518316,0.215300,0.834356,0.824752,0.333429,0.166667,0.743613,0.724518,0.393986
55,0.598767,0.687710,0.907548,0.499375,0.203686,0.834356,0.824858,0.328625,0.166667,0.747263,0.724518,0.401850
56,0.597483,0.708754,0.904864,0.535601,0.210251,0.834356,0.824698,0.325283,0.291667,0.742701,0.724518,0.409792
57,0.594400,0.725589,0.902069,0.535398,0.226939,0.835706,0.824752,0.323935,0.250000,0.744526,0.724518,0.416345
58,0.588235,0.725589,0.899702,0.486384,0.213609,0.840491,0.824730,0.324867,0.166667,0.746350,0.717906,0.421820
59,0.586437,0.716330,0.897311,0.457545,0.219354,0.838344,0.825282,0.299369,0.541667,0.738139,0.711295,0.425829
60,0.581043,0.704545,0.910452,0.672272,0.235644,0.837239,0.899174,0.485415,0.583333,0.739964,0.696970,0.434695
61,0.578217,0.702862,0.909488,0.586081,0.239921,0.834356,0.901669,0.524451,0.583333,0.765511,0.696970,0.443177
62,0.573080,0.702862,0.906364,0.545125,0.234624,0.834356,0.901616,0.521798,0.583333,0.759124,0.696970,0.461218
63,0.569997,0.728956,0.903253,0.546655,0.216743,0.838344,0.901510,0.516707,0.583333,0.734489,0.696970,0.485505
64,0.563576,0.748316,0.900508,0.552183,0.222711,0.845215,0.901701,0.522587,0.583333,0.778285,0.696970,0.503701
65,0.561521,0.758418,0.897591,0.517363,0.229924,0.846626,0.901510,0.527606,0.583333,0.729015,0.701102,0.513878
66,0.557924,0.783670,0.895017,0.509790,0.247681,0.849387,0.901616,0.510612,0.583333,0.779197,0.724518,0.530840
67,0.551246,0.756734,0.892735,0.510040,0.261235,0.849202,0.901616,0.503083,0.541667,0.753650,0.724518,0.537934
68,0.544824,0.771044,0.890819,0.529823,0.253053,0.850920,0.901934,0.479349,0.250000,0.757299,0.724518,0.546646
69,0.542512,0.765993,0.889026,0.537084,0.255117,0.850000,0.900873,0.481787,0.500000,0.779197,0.724518,0.554973
70,0.535834,0.790404,0.893260,0.537505,0.265165,0.852761,0.935908,0.622372,0.500000,0.781022,0.724518,0.559522
71,0.532494,0.781987,0.899385,0.530339,0.266507,0.852761,0.978024,0.787538,0.875000,0.800182,0.724518,0.570008
72,0.526329,0.778620,0.896518,0.517176,0.268771,0.852761,0.977015,0.777628,0.583333,0.790146,0.724518,0.588281
73,0.517339,0.789562,0.893650,0.515177,0.252182,0.856748,0.977578,0.756418,0.583333,0.790146,0.752893,0.618350
74,0.515541,0.792088,0.891356,0.525186,0.257306,0.858896,0.977440,0.738061,0.583333,0.784672,0.781818,0.637086
75,0.510403,0.803030,0.889575,0.529464,0.252829,0.860920,0.978533,0.737057,0.583333,0.786496,0.807163,0.653816
76,0.509890,0.810606,0.888074,0.526747,0.262105,0.865031,0.977971,0.738778,0.583333,0.792883,0.815978,0.668851
77,0.501156,0.844276,0.886622,0.509962,0.258251,0.865031,0.978002,0.734117,0.583333,0.794708,0.834711,0.677101
78,0.498587,0.845960,0.885219,0.510259,0.265662,0.865460,0.977769,0.718199,0.583333,0.793796,0.847107,0.688512
79,0.490367,0.826599,0.884145,0.535054,0.278371,0.874847,0.978990,0.699125,0.583333,0.787409,0.862259,0.697533
80,0.482147,0.815657,0.883169,0.554494,0.263473,0.878528,0.979457,0.695612,0.583333,0.783759,0.864187,0.701850
81,0.480606,0.806397,0.882303,0.550543,0.276853,0.889448,0.978873,0.695898,0.583333,0.783759,0.889807,0.710254
82,0.476753,0.848485,0.881510,0.506058,0.266657,0.893681,0.978533,0.701563,0.583333,0.787409,0.889807,0.717039
83,0.474698,0.837542,0.881217,0.462182,0.267975,0.901840,0.978342,0.686032,0.583333,0.782847,0.889807,0.718427
84,0.470074,0.813131,0.880619,0.537677,0.278545,0.907669,0.978087,0.644558,0.583333,0.770985,0.889807,0.724749
85,0.466478,0.797980,0.880424,0.583739,0.277873,0.908466,0.977811,0.644486,0.583333,0.764599,0.889807,0.724749
86,0.465194,0.819865,0.880033,0.529324,0.293840,0.914110,0.979223,0.678044,0.583333,0.778285,0.889807,0.727294
87,0.464937,0.821549,0.879948,0.458622,0.269517,0.914110,0.977663,0.687150,0.583333,0.789234,0.889807,0.732460
88,0.466992,0.803872,0.880033,0.499828,0.268845,0.914110,0.980285,0.643912,0.583333,0.776460,0.903030,0.735929
89,0.474698,0.798822,0.880607,0.582599,0.276903,0.914110,0.978130,0.649147,0.583333,0.769161,0.917355,0.740170
90,0.482918,0.851010,0.880863,0.572638,0.281156,0.916748,0.977259,0.704073,0.583333,0.788321,0.915427,0.740170
91,0.477267,0.878788,0.880131,0.463119,0.281206,0.920245,0.979245,0.715402,0.458333,0.795620,0.889807,0.744641
92,0.468533,0.813973,0.879692,0.471160,0.266085,0.919018,0.979616,0.653664,0.333333,0.781022,0.897521,0.747880
93,0.468533,0.808923,0.879753,0.556555,0.263001,0.924969,0.976601,0.637674,0.583333,0.770985,0.917355,0.753894
94,0.476753,0.861953,0.880436,0.590282,0.281827,0.925031,0.975932,0.688656,0.583333,0.782847,0.917355,0.755590
95,0.484716,0.879630,0.880521,0.499891,0.267229,0.926380,0.977100,0.728453,0.583333,0.802007,0.904959,0.757132
96,0.483432,0.908249,0.880533,0.444101,0.256709,0.926380,0.977811,0.707156,0.583333,0.794708,0.892562,0.763300
97,0.482147,0.867003,0.880411,0.534773,0.240643,0.926380,0.978448,0.668292,0.583333,0.776460,0.917355,0.768157
98,0.481634,0.859428,0.880167,0.588970,0.263747,0.925460,0.978236,0.644701,0.583333,0.766423,0.931680,0.771010
99,0.477010,0.838384,0.880582,0.628178,0.281479,0.924417,0.977450,0.688513,0.583333,0.782847,0.944904,0.771010
100,0.473928,0.886364,0.880363,0.472519,0.311547,0.923681,0.974531,0.720221,0.583333,0.801095,0.944904,0.771010
101,0.466735,0.829966,0.879984,0.457576,0.306623,0.923497,0.976251,0.662914,0.583333,0.788321,0.944904,0.774094
102,0.463910,0.781987,0.879655,0.563675,0.286080,0.923620,0.978724,0.620034,0.583333,0.764599,0.944904,0.778720
103,0.461341,0.801347,0.880009,0.639545,0.344550,0.926380,0.978055,0.666858,0.583333,0.771898,0.944904,0.778720
104,0.458258,0.795455,0.880289,0.464259,0.347460,0.923006,0.979223,0.712821,0.583333,0.791058,0.944904,0.778720
105,0.461855,0.776936,0.880692,0.395462,0.317367,0.917362,0.981347,0.669941,0.583333,0.789234,0.944904,0.778720
106,0.464680,0.750842,0.880863,0.501515,0.274963,0.915951,0.977312,0.578374,0.583333,0.729015,0.953168,0.784503
107,0.468020,0.689394,0.882620,0.696646,0.298192,0.921963,0.977334,0.585114,0.583333,0.689781,0.972452,0.780031
108,0.471616,0.722222,0.884340,0.691400,0.307692,0.925337,0.975805,0.669152,0.583333,0.760036,0.960882,0.778720
109,0.471616,0.781987,0.884401,0.507745,0.366609,0.926380,0.977971,0.752689,0.583333,0.811131,0.944904,0.778720
110,0.478294,0.744108,0.885121,0.394994,0.350369,0.926564,0.975242,0.734117,0.583333,0.810219,0.944904,0.782884
111,0.480606,0.784512,0.885585,0.410671,0.316074,0.932515,0.976675,0.688140,0.583333,0.797445,0.960331,0.790439
112,0.465965,0.743266,0.884658,0.566845,0.311970,0.932515,0.978024,0.610856,0.583333,0.763686,0.980716,0.794140
113,0.461855,0.700337,0.884572,0.612563,0.321794,0.932515,0.977132,0.627850,0.583333,0.759124,1.000000,0.794140
114,0.461084,0.739057,0.884523,0.578087,0.315079,0.932515,0.976548,0.646207,0.583333,0.769161,0.937466,0.794140
115,0.466221,0.770202,0.884304,0.538942,0.346490,0.932515,0.978183,0.674889,0.583333,0.766423,0.663912,0.794140
116,0.471359,0.789562,0.883865,0.488805,0.350071,0.932515,0.977334,0.675678,0.583333,0.771898,0.560606,0.794140
117,0.469304,0.792088,0.883498,0.528590,0.334353,0.932515,0.978958,0.666714,0.583333,0.766423,0.502755,0.794140
118,0.467506,0.808923,0.883169,0.530682,0.329454,0.932515,0.979966,0.654525,0.583333,0.754562,0.451791,0.794140
119,0.461598,0.801347,0.882754,0.530542,0.344152,0.932515,0.977599,0.671160,0.583333,0.755474,0.433333,0.789900
120,0.463396,0.813131,0.882132,0.482902,0.342237,0.932515,0.976113,0.659687,0.583333,0.752737,0.398898,0.786430
121,0.467763,0.797138,0.882339,0.554150,0.361859,0.932515,0.976697,0.651513,0.583333,0.742701,0.366391,0.785042
122,0.470588,0.821549,0.882437,0.521516,0.353752,0.932515,0.977344,0.664850,0.583333,0.752737,0.346281,0.778720
123,0.469818,0.801347,0.882144,0.539301,0.350693,0.932515,0.976973,0.659687,0.583333,0.746350,0.316804,0.776561
124,0.469304,0.844276,0.882107,0.550169,0.359895,0.932515,0.978162,0.664420,0.583333,0.745438,0.306612,0.771010
125,0.468533,0.839226,0.881778,0.497939,0.360342,0.932515,0.979170,0.664406,0.583333,0.746350,0.283747,0.771010
126,0.470074,0.840067,0.881558,0.568266,0.354523,0.932515,0.976951,0.651312,0.583333,0.739964,0.283747,0.771010
127,0.468020,0.814815,0.881534,0.517129,0.336616,0.932515,0.978024,0.663273,0.583333,0.744526,0.256749,0.763685
128,0.471359,0.840067,0.881412,0.533227,0.329702,0.932515,0.980497,0.654381,0.583333,0.738139,0.256198,0.762529
129,0.468276,0.834175,0.881192,0.529433,0.354174,0.932699,0.977026,0.650939,0.583333,0.732664,0.256198,0.755590
130,0.461341,0.814815,0.881022,0.544079,0.363998,0.938650,0.976888,0.650007,0.583333,0.736314,0.238292,0.755590
131,0.462625,0.809764,0.881058,0.535491,0.369320,0.938650,0.980073,0.649003,0.583333,0.732664,0.228650,0.750578
132,0.457745,0.813973,0.881119,0.527762,0.352384,0.938650,0.978162,0.641689,0.583333,0.731752,0.228650,0.747880
133,0.454919,0.800505,0.880680,0.538770,0.357358,0.938650,0.978799,0.630432,0.583333,0.725365,0.255372,0.746338
134,0.445415,0.770202,0.880314,0.527450,0.355841,0.936319,0.978162,0.625269,0.583333,0.724453,0.283747,0.740170
135,0.446185,0.795455,0.880180,0.519830,0.358129,0.938160,0.979701,0.614083,0.583333,0.722628,0.283747,0.740170
136,0.444644,0.768519,0.880302,0.541721,0.364023,0.938650,0.976994,0.608777,0.583333,0.713504,0.306336,0.734156
137,0.446956,0.766835,0.880436,0.543064,0.381606,0.938650,0.978395,0.619532,0.583333,0.714416,0.311295,0.732460
138,0.444901,0.734007,0.880607,0.532525,0.370987,0.938650,0.978055,0.620967,0.583333,0.718066,0.311295,0.725675
139,0.442846,0.747475,0.880472,0.524858,0.367157,0.938650,0.977843,0.618672,0.583333,0.720803,0.311295,0.724749
140,0.436938,0.771044,0.880363,0.534711,0.366361,0.938650,0.977440,0.612362,0.583333,0.716241,0.311295,0.722591
141,0.441305,0.756734,0.880424,0.525264,0.379915,0.938650,0.976856,0.618887,0.583333,0.714416,0.311295,0.720663
142,0.440791,0.748316,0.880729,0.527263,0.375836,0.938650,0.979096,0.613194,0.583333,0.712591,0.311295,0.717039
143,0.442332,0.744949,0.880961,0.544469,0.355816,0.938650,0.980009,0.615904,0.583333,0.710766,0.311295,0.717039
144,0.443103,0.748316,0.880936,0.539364,0.361685,0.938650,0.977280,0.617740,0.583333,0.713504,0.311295,0.717039
145,0.460570,0.771044,0.881632,0.527715,0.368375,0.938650,0.978905,0.644342,0.583333,0.720803,0.293939,0.717039
146,0.448240,0.776094,0.880838,0.520252,0.369121,0.935767,0.979521,0.625197,0.583333,0.720803,0.283747,0.717039
147,0.445415,0.747475,0.880900,0.523624,0.366585,0.938650,0.978671,0.617740,0.583333,0.715328,0.303581,0.715652
148,0.472643,0.772727,0.882352,0.543564,0.366112,0.936319,0.978034,0.653449,0.583333,0.717153,0.311295,0.713030
149,0.467249,0.860269,0.882376,0.595356,0.381805,0.938221,0.977121,0.670587,0.583333,0.730839,0.298898,0.709329
150,0.455176,0.813131,0.881375,0.501983,0.366684,0.938650,0.977843,0.687079,0.583333,0.733577,0.301102,0.715266
151,0.458515,0.814815,0.881558,0.461433,0.345445,0.938650,0.979404,0.671519,0.583333,0.732664,0.307713,0.717039
152,0.453378,0.804714,0.881375,0.513459,0.355169,0.938650,0.980710,0.624265,0.583333,0.718978,0.311295,0.717039
153,0.443617,0.744108,0.881192,0.557351,0.366336,0.938650,0.978448,0.607916,0.583333,0.705292,0.311295,0.717039
154,0.445158,0.745791,0.881229,0.552807,0.364371,0.938650,0.977026,0.614872,0.583333,0.706204,0.311295,0.717039
155,0.439507,0.725589,0.880973,0.538536,0.360790,0.938650,0.975688,0.614657,0.583333,0.706204,0.311295,0.709329
156,0.447984,0.759259,0.881473,0.528465,0.344152,0.941534,0.977026,0.629571,0.583333,0.708029,0.311295,0.709329
157,0.444387,0.753367,0.881168,0.524874,0.360218,0.942147,0.979722,0.619174,0.583333,0.707117,0.311295,0.709329
158,0.443360,0.756734,0.881205,0.524124,0.349648,0.940920,0.977981,0.615445,0.583333,0.706204,0.311295,0.709329
159,0.452607,0.756734,0.881802,0.521969,0.351165,0.940061,0.976909,0.626918,0.583333,0.708942,0.311295,0.709329
160,0.481634,0.825758,0.883706,0.522141,0.316198,0.940061,0.977068,0.682059,0.583333,0.718066,0.311295,0.709329
161,0.487542,0.879630,0.884109,0.525795,0.325101,0.938650,0.978820,0.704216,0.583333,0.733577,0.311295,0.709329
162,0.480349,0.863636,0.882901,0.530136,0.329802,0.938650,0.979223,0.678331,0.583333,0.731752,0.311295,0.711411
163,0.454662,0.847643,0.881412,0.531822,0.325474,0.938650,0.980370,0.639036,0.583333,0.713504,0.321488,0.717039
164,0.451837,0.782828,0.880887,0.541331,0.346166,0.938650,0.977206,0.621110,0.583333,0.708029,0.338843,0.717039
165,0.458002,0.802189,0.881131,0.526747,0.334079,0.938650,0.977100,0.638749,0.583333,0.708942,0.338843,0.717039
166,0.450552,0.773569,0.880838,0.512445,0.344948,0.938650,0.976919,0.632941,0.583333,0.708942,0.338843,0.713184
167,0.445415,0.778620,0.880631,0.525186,0.347808,0.938650,0.978767,0.614370,0.583333,0.707117,0.338843,0.709561
168,0.434883,0.738215,0.880350,0.543907,0.348902,0.940798,0.978905,0.599312,0.583333,0.695255,0.338843,0.709329
169,0.446442,0.749158,0.880668,0.550169,0.335721,0.939387,0.978162,0.610498,0.583333,0.697993,0.338843,0.709329
170,0.445415,0.752525,0.880936,0.547467,0.340645,0.938650,0.976389,0.621755,0.583333,0.699818,0.338843,0.709329
171,0.454148,0.781987,0.881302,0.537427,0.342684,0.938650,0.976994,0.635881,0.583333,0.704380,0.338843,0.705320
172,0.460057,0.838384,0.881949,0.527091,0.330647,0.938650,0.978130,0.653879,0.583333,0.708942,0.320937,0.705705
173,0.456460,0.791246,0.881485,0.522516,0.328807,0.940000,0.976697,0.642693,0.583333,0.716241,0.330028,0.709329
174,0.459286,0.816498,0.881351,0.512851,0.329752,0.940184,0.976336,0.637602,0.583333,0.710766,0.325895,0.709329
175,0.446956,0.772727,0.881083,0.513397,0.330747,0.938650,0.977843,0.620967,0.583333,0.705292,0.338843,0.709329
176,0.445672,0.756734,0.880838,0.528231,0.335024,0.946626,0.977280,0.608203,0.583333,0.696168,0.317355,0.709329
177,0.446442,0.771044,0.881009,0.537865,0.340048,0.947975,0.976750,0.615230,0.583333,0.696168,0.311295,0.706862
178,0.447213,0.769360,0.880997,0.543751,0.346340,0.950920,0.979117,0.618098,0.583333,0.699818,0.311295,0.701619
179,0.442076,0.777778,0.880631,0.542846,0.341814,0.950920,0.979935,0.615947,0.791667,0.698905,0.311295,0.701619
180,0.440277,0.751684,0.880704,0.525607,0.352384,0.950920,0.976251,0.618170,0.750000,0.697080,0.311295,0.701619
181,0.436681,0.739899,0.880655,0.524280,0.344376,0.950920,0.978724,0.610498,0.583333,0.697993,0.311295,0.701619
182,0.440791,0.744108,0.880936,0.527138,0.335820,0.950920,0.978512,0.605478,0.583333,0.694343,0.311295,0.701619
183,0.442076,0.730640,0.881327,0.527169,0.333731,0.953558,0.978034,0.614441,0.583333,0.694343,0.325895,0.701619
184,0.446442,0.756734,0.881473,0.528730,0.329802,0.953988,0.977100,0.620178,0.583333,0.697993,0.338843,0.701619
185,0.444644,0.749158,0.881400,0.565424,0.325549,0.950920,0.978586,0.620178,0.583333,0.698905,0.338843,0.701619
186,0.445158,0.758418,0.881278,0.551636,0.331120,0.950920,0.978724,0.674961,0.583333,0.708029,0.338843,0.701619
187,0.445929,0.732323,0.881693,0.468397,0.314731,0.950920,0.978353,0.691811,0.583333,0.729927,0.338843,0.701619
188,0.447470,0.731481,0.882461,0.465617,0.316795,0.953804,0.980816,0.694507,0.583333,0.729927,0.338843,0.701619
189,0.444387,0.728956,0.883804,0.435529,0.288120,0.950920,0.979404,0.680367,0.583333,0.727190,0.359780,0.707093
190,0.447213,0.729798,0.884975,0.430001,0.259892,0.956442,0.979489,0.642837,0.583333,0.714416,0.366391,0.709329
191,0.445672,0.731481,0.885060,0.527996,0.266134,0.957055,0.978321,0.607988,0.583333,0.700730,0.366391,0.709329
192,0.442332,0.709596,0.884938,0.532243,0.269467,0.960429,0.977185,0.609135,0.583333,0.695255,0.377410,0.709329
193,0.442076,0.750842,0.885024,0.548998,0.273620,0.959080,0.979627,0.615876,0.583333,0.693431,0.393939,0.709329
194,0.441819,0.748316,0.884975,0.503841,0.282822,0.960000,0.977174,0.629858,0.583333,0.695255,0.393939,0.706091
195,0.442076,0.750000,0.884743,0.520658,0.270934,0.961902,0.978140,0.607902,0.583333,0.694343,0.393939,0.704318
196,0.440534,0.723906,0.884743,0.539848,0.260439,0.957791,0.977100,0.610641,0.583333,0.693431,0.393939,0.705705
197,0.446699,0.710438,0.884865,0.519580,0.278843,0.959816,0.976336,0.601850,0.583333,0.692518,0.393939,0.701850
198,0.450552,0.743266,0.885072,0.565845,0.279017,0.957055,0.978342,0.609422,0.583333,0.693431,0.407163,0.701619
199,0.451066,0.748316,0.884889,0.558991,0.301027,0.957975,0.976760,0.625197,0.583333,0.697993,0.393939,0.701619
200,0.448497,0.727273,0.884621,0.527247,0.306772,0.959018,0.976144,0.630503,0.583333,0.697993,0.393939,0.701619
201,0.443360,0.771044,0.884414,0.524389,0.297645,0.957055,0.979085,0.625843,0.583333,0.698905,0.398623,0.701619
202,0.443103,0.742424,0.884267,0.523296,0.291477,0.957055,0.979064,0.614814,0.583333,0.695255,0.421488,0.701619
203,0.442332,0.770202,0.884170,0.525764,0.291005,0.957055,0.978905,0.609852,0.583333,0.693431,0.421488,0.701619
204,0.441562,0.739899,0.884096,0.532884,0.270536,0.957055,0.978714,0.606912,0.583333,0.695255,0.421488,0.701619
205,0.438993,0.726431,0.884145,0.531853,0.266806,0.957055,0.976888,0.607142,0.583333,0.692518,0.421488,0.701619
206,0.437709,0.742424,0.884255,0.528918,0.284812,0.957055,0.978661,0.615302,0.583333,0.694343,0.421488,0.701619
207,0.441305,0.711279,0.884194,0.532072,0.288567,0.957055,0.978183,0.607744,0.583333,0.694343,0.421488,0.701619
208,0.436167,0.726431,0.884109,0.528855,0.292596,0.957055,0.979329,0.612577,0.583333,0.696168,0.436639,0.701619
209,0.438222,0.741582,0.884048,0.540332,0.314208,0.957055,0.978820,0.618098,0.583333,0.694343,0.425069,0.701619
210,0.439507,0.745791,0.884231,0.515177,0.302519,0.957055,0.977334,0.623046,0.583333,0.691606,0.433058,0.701619
211,0.439764,0.734007,0.884340,0.513616,0.291005,0.957055,0.979754,0.607773,0.583333,0.697993,0.435813,0.705320
212,0.438993,0.740741,0.884328,0.524874,0.311522,0.957055,0.979786,0.599168,0.583333,0.693431,0.422865,0.708712
213,0.435140,0.693603,0.884523,0.542986,0.291974,0.957055,0.979372,0.600975,0.583333,0.689781,0.421488,0.706322
214,0.436681,0.743266,0.884438,0.520283,0.280559,0.957055,0.977249,0.609336,0.583333,0.692518,0.422865,0.701619
215,0.440791,0.728114,0.884694,0.522453,0.301500,0.957055,0.977312,0.601750,0.583333,0.691606,0.433333,0.705474
216,0.441048,0.732323,0.884767,0.535663,0.308936,0.957055,0.979521,0.605865,0.583333,0.691606,0.437190,0.701619
217,0.443103,0.712121,0.884963,0.541956,0.303415,0.957055,0.978162,0.613079,0.583333,0.693431,0.449036,0.702236
218,0.441048,0.734007,0.884853,0.514178,0.283345,0.957055,0.978162,0.614657,0.583333,0.694343,0.435262,0.704703
219,0.444387,0.762626,0.884828,0.519127,0.289860,0.957055,0.978501,0.612649,0.583333,0.695255,0.449036,0.702621
220,0.443617,0.761785,0.884792,0.523937,0.309831,0.957055,0.977503,0.608848,0.583333,0.694343,0.449036,0.709329
221,0.444901,0.746633,0.884060,0.533977,0.314979,0.957055,0.976091,0.605622,0.583333,0.689781,0.449036,0.709329
