step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
32,0.964226,0.769019,0.962261,0.999786,0.106295,0.866562,0.344072,0.000000,0.921260,0.007616,0.314445,0.083871
33,0.966462,0.774519,0.960845,0.999843,0.101522,0.866562,0.344072,0.000000,0.944882,0.007616,0.306145,0.083032
34,0.962549,0.778185,0.959429,0.999900,0.108980,0.866562,0.344072,0.000000,0.937008,0.007616,0.298484,0.077419
35,0.965344,0.755270,0.958012,0.999743,0.120892,0.866562,0.344072,0.000000,0.925197,0.007616,0.287310,0.075355
36,0.967021,0.769019,0.956596,0.999714,0.121724,0.866562,0.344072,0.000000,0.944882,0.007616,0.282522,0.070968
37,0.964785,0.779102,0.955180,0.999800,0.112006,0.866562,0.344072,0.000000,0.944882,0.007616,0.274062,0.065419
38,0.967021,0.769019,0.953763,0.999829,0.108021,0.866562,0.344072,0.000000,0.925197,0.007616,0.266560,0.064516
39,0.969816,0.781852,0.952347,0.999814,0.128244,0.866562,0.344072,0.000000,0.933071,0.007616,0.265283,0.058839
40,0.965903,0.766269,0.950930,0.999929,0.124473,0.863435,0.344072,0.000000,0.944882,0.007616,0.250599,0.058065
41,0.964226,0.780018,0.949514,0.999757,0.133316,0.866432,0.344072,0.000000,0.944882,0.007616,0.245331,0.053032
42,0.969257,0.797434,0.948098,0.999857,0.118953,0.863305,0.344072,0.000000,0.944882,0.007616,0.249800,0.051613
43,0.972610,0.800183,0.946681,0.999371,0.110088,0.863174,0.344072,0.000000,0.913386,0.007616,0.250599,0.045677
44,0.969816,0.791017,0.945265,0.997143,0.125218,0.863305,0.344072,0.000000,0.925197,0.007616,0.262251,0.045161
45,0.967021,0.791017,0.943849,0.997143,0.125282,0.860242,0.344072,0.000000,0.921260,0.007616,0.266560,0.045161
46,0.968698,0.768103,0.942432,0.709629,0.106380,0.863174,0.468582,0.048549,0.925197,0.328256,0.266560,0.043677
47,0.970933,0.767186,0.979751,0.355714,0.105954,0.860047,0.596015,0.081992,0.944882,0.753237,0.274860,0.038710
48,0.970375,0.789184,0.976818,0.355714,0.116673,0.860373,0.593619,0.080119,0.944882,0.751714,0.294812,0.043548
49,0.967021,0.774519,0.974048,0.345086,0.135724,0.862979,0.592146,0.078364,0.944882,0.741051,0.298484,0.045161
50,0.965344,0.784601,0.970992,0.214329,0.124707,0.863761,0.591703,0.076095,0.933071,0.735720,0.298484,0.051742
51,0.964785,0.780018,0.968602,0.214286,0.108106,0.866562,0.592062,0.073113,0.944882,0.733435,0.298484,0.058065
52,0.967580,0.779102,0.966660,0.214286,0.091271,0.866562,0.592421,0.070884,0.944882,0.729627,0.298484,0.061806
53,0.959195,0.777269,0.965044,0.214286,0.158590,0.866562,0.591463,0.069921,0.944882,0.727342,0.298484,0.066968
54,0.964226,0.771769,0.963672,0.214286,0.150982,0.866562,0.591463,0.069921,0.944882,0.726580,0.298484,0.070968
55,0.960872,0.768103,0.961784,0.080557,0.132741,0.866562,0.591822,0.069090,0.944882,0.727342,0.307263,0.071806
56,0.961431,0.774519,0.959680,0.002314,0.109534,0.866562,0.591822,0.069222,0.929134,0.725819,0.314445,0.077419
57,0.958636,0.784601,0.958267,0.002857,0.145357,0.866562,0.591703,0.067322,0.944882,0.727342,0.314445,0.077419
58,0.958636,0.769019,0.957113,0.002857,0.160657,0.866562,0.591822,0.068602,0.944882,0.726580,0.314445,0.083419
59,0.964226,0.782768,0.956339,0.002857,0.153945,0.866562,0.592026,0.069288,0.944882,0.723534,0.314445,0.083871
60,0.961431,0.786434,0.956013,0.002857,0.152091,0.866562,0.592182,0.069288,0.944882,0.725057,0.314445,0.086323
61,0.962549,0.786434,0.956094,0.002857,0.156139,0.866562,0.592421,0.069288,0.944882,0.725819,0.314445,0.090323
62,0.960872,0.791017,0.956135,0.002857,0.150663,0.866562,0.593140,0.069921,0.944882,0.723534,0.314445,0.090323
63,0.964226,0.786434,0.956610,0.002857,0.144035,0.866562,0.592541,0.069921,0.944882,0.723534,0.314445,0.094645
64,0.961990,0.791934,0.957235,0.002857,0.140306,0.866562,0.591822,0.070026,0.944882,0.724296,0.299601,0.096774
65,0.957518,0.789184,0.957846,0.002857,0.128351,0.866562,0.592697,0.071108,0.944882,0.724296,0.298484,0.096774
66,0.963108,0.790101,0.958417,0.002857,0.103695,0.866562,0.592661,0.070712,0.944882,0.724296,0.298484,0.099226
67,0.963667,0.794684,0.958838,0.002857,0.092529,0.866562,0.592302,0.070422,0.944882,0.725819,0.283799,0.103226
68,0.958636,0.791934,0.959123,0.002857,0.091548,0.866562,0.592182,0.069921,0.944882,0.723534,0.282522,0.103226
69,0.958636,0.795600,0.959462,0.002857,0.101117,0.869820,0.591942,0.070119,0.944882,0.722772,0.282522,0.103226
70,0.963667,0.799267,0.959598,0.002857,0.096535,0.866562,0.593140,0.071570,0.944882,0.724296,0.282522,0.103548
71,0.963667,0.796517,0.959802,0.002857,0.108469,0.866562,0.592661,0.071900,0.944882,0.722011,0.282522,0.109677
72,0.957518,0.794684,0.959734,0.002857,0.131505,0.866562,0.595045,0.072559,0.944882,0.725057,0.282522,0.109677
73,0.956959,0.800183,0.959598,0.190429,0.123045,0.866562,0.592996,0.071491,0.944882,0.721249,0.282522,0.109677
74,0.964226,0.787351,0.960589,0.500000,0.117206,0.866562,0.592302,0.069591,0.944882,0.716679,0.282522,0.109677
75,0.956400,0.786434,0.960657,0.500000,0.104356,0.866562,0.593895,0.069261,0.944882,0.718964,0.288907,0.110000
76,0.957518,0.792851,0.959598,0.596957,0.116183,0.866562,0.592002,0.067982,0.944882,0.718203,0.298484,0.113613
77,0.960313,0.777269,0.958579,0.647971,0.092060,0.866562,0.592182,0.068602,0.944882,0.720487,0.301197,0.116129
78,0.958636,0.777269,0.893610,0.834343,0.117035,0.866562,0.422147,0.017507,0.944882,0.276466,0.314445,0.116129
79,0.957518,0.773602,0.894968,0.982357,0.136065,0.866562,0.344072,0.000106,0.944882,0.007616,0.314445,0.116129
80,0.958077,0.781852,0.896326,0.626300,0.127648,0.866562,0.344072,0.000000,0.929134,0.007616,0.304070,0.112065
81,0.954723,0.781852,0.897685,0.500000,0.111900,0.866562,0.344072,0.000000,0.944882,0.007616,0.298484,0.109677
82,0.956400,0.784601,0.899043,0.528671,0.086114,0.866562,0.344072,0.000000,0.933071,0.007616,0.290662,0.106710
83,0.958077,0.778185,0.900401,0.924814,0.117504,0.866562,0.344072,0.000000,0.944882,0.007616,0.282522,0.103226
84,0.958636,0.785518,0.901759,0.925714,0.127818,0.866562,0.344072,0.000000,0.944882,0.007616,0.273743,0.099806
85,0.961431,0.791017,0.903117,0.925714,0.132379,0.863305,0.344072,0.000000,0.944882,0.007616,0.266560,0.096774
86,0.958077,0.783685,0.904475,0.925714,0.124558,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.090516
87,0.960313,0.787351,0.905833,0.925714,0.135852,0.860047,0.344072,0.000000,0.944882,0.007616,0.254110,0.090323
88,0.963108,0.775435,0.907191,0.697943,0.129715,0.860047,0.344072,0.000000,0.944882,0.007616,0.250599,0.084710
89,0.964785,0.775435,0.908549,0.500000,0.110877,0.860047,0.344072,0.000000,0.944882,0.007616,0.252674,0.083097
90,0.963108,0.780018,0.909907,0.500000,0.111580,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.077419
91,0.961431,0.778185,0.911265,0.500000,0.129885,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.077419
92,0.966462,0.790101,0.912623,0.500000,0.099454,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.072129
93,0.967021,0.780935,0.913981,0.500000,0.103994,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.070968
94,0.967580,0.781852,0.915339,0.500000,0.115842,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.070968
95,0.964226,0.779102,0.916697,0.500000,0.089609,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.064968
96,0.959754,0.779102,0.918055,0.500000,0.104462,0.860047,0.344072,0.000000,0.944882,0.007616,0.267358,0.064516
97,0.967021,0.777269,0.919413,0.500000,0.140349,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.063548
98,0.961431,0.784601,0.920771,0.500000,0.131995,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.061161
99,0.969257,0.778185,0.922129,0.500000,0.117675,0.860047,0.344072,0.000000,0.944882,0.007616,0.279330,0.058065
100,0.961990,0.777269,0.923487,0.500000,0.113391,0.860047,0.344072,0.000000,0.944882,0.007616,0.270231,0.058065
101,0.968139,0.779102,0.924846,0.500000,0.109875,0.864152,0.344072,0.000000,0.944882,0.007616,0.274860,0.058065
102,0.971492,0.776352,0.926204,0.500000,0.121596,0.862458,0.344072,0.000000,0.944882,0.007616,0.282522,0.056581
103,0.968139,0.775435,0.927562,0.495157,0.120594,0.863174,0.344072,0.000000,0.944882,0.007616,0.282522,0.051613
104,0.961431,0.774519,0.928920,0.105614,0.105485,0.861024,0.344072,0.000000,0.929134,0.007616,0.282522,0.051613
105,0.969257,0.772686,0.930278,0.063671,0.110344,0.862327,0.344072,0.000000,0.944882,0.007616,0.282522,0.051613
106,0.969816,0.777269,0.931636,0.030957,0.098133,0.863174,0.344072,0.000000,0.944882,0.007616,0.282522,0.050452
107,0.967580,0.782768,0.932994,0.024857,0.110472,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.047548
108,0.970933,0.778185,0.934352,0.012529,0.116055,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.045613
109,0.963108,0.786434,0.935710,0.013771,0.104143,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.045161
110,0.967021,0.781852,0.937068,0.016357,0.116993,0.860047,0.344072,0.000000,0.944882,0.007616,0.278053,0.045161
111,0.969816,0.782768,0.938426,0.012900,0.145058,0.860047,0.344072,0.000000,0.944882,0.007616,0.278851,0.045161
112,0.972610,0.769936,0.939784,0.009457,0.131398,0.860047,0.344072,0.000000,0.929134,0.007616,0.266560,0.045161
113,0.966462,0.781852,0.941142,0.021443,0.126604,0.860047,0.344072,0.000000,0.944882,0.007616,0.266560,0.044323
114,0.961990,0.782768,0.942500,0.027457,0.130098,0.860047,0.344072,0.000000,0.944882,0.007616,0.269433,0.041613
115,0.964226,0.786434,0.943858,0.016186,0.122171,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.038710
116,0.971492,0.778185,0.945216,0.094557,0.115757,0.860047,0.344072,0.000000,0.929134,0.007616,0.282522,0.038710
117,0.967580,0.781852,0.946574,0.500029,0.105038,0.860047,0.344072,0.000000,0.944882,0.007616,0.282522,0.038710
118,0.970375,0.776352,0.947932,0.575900,0.085219,0.858223,0.344072,0.000000,0.944882,0.007616,0.282522,0.038710
119,0.971492,0.774519,0.949290,0.930829,0.080702,0.853531,0.344072,0.000000,0.944882,0.007616,0.282522,0.038710
120,0.974287,0.784601,0.950648,0.932886,0.094383,0.853531,0.344072,0.000000,0.944882,0.007616,0.276935,0.038710
121,0.971492,0.789184,0.952007,0.963314,0.087052,0.853531,0.344072,0.000000,0.944882,0.007616,0.280447,0.038710
122,0.966462,0.780018,0.953365,0.982314,0.079700,0.853531,0.344072,0.000000,0.944882,0.007616,0.282522,0.038710
123,0.972610,0.781852,0.954723,0.985714,0.086818,0.853531,0.344072,0.000000,0.937008,0.007616,0.282522,0.038710
124,0.972610,0.781852,0.956081,0.985714,0.097004,0.853531,0.344072,0.000000,0.933071,0.007616,0.282522,0.033226
125,0.969816,0.786434,0.957439,0.989457,0.104121,0.853531,0.344072,0.000000,0.944882,0.007616,0.276457,0.032258
126,0.969816,0.788268,0.958797,0.990957,0.107020,0.853531,0.344072,0.000000,0.944882,0.007616,0.280607,0.032258
127,0.968139,0.787351,0.960155,0.991386,0.084132,0.851251,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
128,0.963108,0.788268,0.961513,0.987714,0.109278,0.847016,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
129,0.970933,0.790101,0.962871,0.982514,0.105954,0.847016,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
130,0.967580,0.790101,0.964229,0.984643,0.112837,0.844605,0.344072,0.000000,0.917323,0.007616,0.282522,0.032258
131,0.967580,0.781852,0.965587,0.976229,0.126113,0.840500,0.344072,0.000000,0.925197,0.007616,0.282522,0.032258
132,0.970933,0.786434,0.966945,0.059114,0.120381,0.834506,0.344072,0.000000,0.913386,0.007616,0.282522,0.032258
133,0.972610,0.786434,0.968303,0.012029,0.116460,0.831183,0.344072,0.000000,0.925197,0.007616,0.275020,0.032258
134,0.972051,0.791017,0.969661,0.013743,0.110301,0.821410,0.344072,0.000000,0.944882,0.007616,0.274541,0.032258
135,0.971492,0.786434,0.971019,0.013343,0.095789,0.824081,0.344072,0.000000,0.944882,0.007616,0.274541,0.029032
136,0.972610,0.791017,0.972377,0.011500,0.116907,0.820954,0.344072,0.000000,0.944882,0.007616,0.274701,0.032258
137,0.969816,0.795600,0.973735,0.010529,0.124537,0.817892,0.344072,0.000000,0.944882,0.007616,0.282522,0.029032
138,0.974846,0.795600,0.975093,0.012529,0.130610,0.814438,0.344072,0.000000,0.944882,0.007616,0.274222,0.026000
139,0.969816,0.791017,0.976451,0.012857,0.110941,0.814438,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
140,0.970375,0.789184,0.977809,0.508600,0.101308,0.811376,0.344072,0.000000,0.944882,0.007616,0.274541,0.025806
141,0.974287,0.785518,0.979168,0.988500,0.095810,0.807923,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
142,0.972610,0.782768,0.980526,0.986386,0.097494,0.807923,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
143,0.975405,0.791934,0.981884,0.989643,0.115373,0.807923,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
144,0.977641,0.793767,0.983242,0.988100,0.132656,0.807923,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
145,0.969257,0.786434,0.984600,0.988571,0.105848,0.807923,0.344072,0.000000,0.944882,0.007616,0.267358,0.025806
146,0.969816,0.791017,0.985958,0.991643,0.116247,0.811181,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
147,0.972610,0.786434,0.987316,0.994000,0.116375,0.808118,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
148,0.972610,0.791017,0.988674,0.985929,0.128926,0.814438,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
149,0.974846,0.790101,0.990032,0.533314,0.132016,0.818478,0.344072,0.000000,0.944882,0.007616,0.282522,0.025806
150,0.972610,0.785518,0.991390,0.710657,0.138942,0.837568,0.418385,0.024828,0.925197,0.259711,0.282522,0.025806
151,0.970933,0.782768,0.992748,0.776043,0.133721,0.844084,0.667933,0.190541,0.944882,0.747144,0.282522,0.025806
152,0.968139,0.781852,0.988633,0.556557,0.136214,0.843888,0.681159,0.204749,0.944882,0.771516,0.300080,0.026903
153,0.969816,0.790101,0.979928,0.626529,0.134701,0.850730,0.603407,0.089248,0.944882,0.753237,0.314445,0.036129
154,0.969816,0.769936,0.975025,0.634543,0.102033,0.853531,0.598555,0.085066,0.944882,0.734958,0.314445,0.049032
155,0.970375,0.786434,0.941359,0.598943,0.085155,0.853531,0.427370,0.022929,0.937008,0.311500,0.314445,0.058710
156,0.972051,0.785518,0.937204,0.735771,0.094063,0.853531,0.344072,0.000000,0.921260,0.007616,0.314445,0.064516
157,0.967021,0.788268,0.933048,0.984957,0.113711,0.848971,0.344072,0.000000,0.937008,0.007616,0.314445,0.064516
158,0.967580,0.784601,0.928893,0.989243,0.129715,0.835288,0.344072,0.000000,0.917323,0.007616,0.314445,0.064516
159,0.967021,0.781852,0.924737,0.989600,0.131590,0.819977,0.344072,0.000000,0.929134,0.007616,0.301197,0.064516
160,0.967021,0.786434,0.920581,0.990000,0.109918,0.814438,0.344072,0.000000,0.921260,0.007616,0.298484,0.062065
161,0.961990,0.785518,0.916426,0.990000,0.122278,0.818673,0.344072,0.000000,0.905512,0.007616,0.298484,0.060323
162,0.972610,0.777269,0.912270,0.990000,0.112624,0.826362,0.450731,0.041926,0.921260,0.265804,0.298484,0.058065
163,0.968698,0.773602,0.974604,0.434243,0.107595,0.838350,0.593236,0.078826,0.944882,0.749429,0.290024,0.053355
164,0.965903,0.780018,0.960820,0.385543,0.112518,0.840500,0.496316,0.041794,0.944882,0.511805,0.282522,0.058065
165,0.964785,0.769936,0.961549,0.990143,0.128479,0.840500,0.344072,0.000422,0.944882,0.007616,0.282522,0.058065
166,0.970375,0.777269,0.962278,0.996143,0.116076,0.844931,0.344072,0.000000,0.944882,0.007616,0.267678,0.058065
167,0.971492,0.776352,0.963007,0.755271,0.092529,0.847016,0.344072,0.000000,0.944882,0.007616,0.266560,0.058065
168,0.970375,0.781852,0.963736,0.388271,0.109215,0.847016,0.344072,0.000000,0.944882,0.007616,0.266560,0.058065
169,0.971492,0.777269,0.964466,0.220429,0.097323,0.847016,0.344072,0.000000,0.944882,0.007616,0.266560,0.057290
170,0.973169,0.780935,0.965195,0.417714,0.108660,0.847016,0.344072,0.000000,0.944882,0.007616,0.261293,0.054387
171,0.969816,0.781852,0.965924,0.501429,0.125112,0.847016,0.344072,0.000000,0.944882,0.007616,0.250599,0.051613
172,0.974287,0.782768,0.966653,0.502529,0.133487,0.847016,0.344072,0.000000,0.944882,0.007616,0.255387,0.051613
173,0.965344,0.791934,0.967382,0.684114,0.121958,0.847016,0.344072,0.000000,0.944882,0.007616,0.266560,0.046452
174,0.967021,0.795600,0.968111,0.988214,0.143311,0.847016,0.344072,0.000000,0.944882,0.007616,0.266560,0.045161
175,0.971492,0.788268,0.968840,0.548257,0.122810,0.847016,0.344072,0.000000,0.944882,0.007616,0.266560,0.045161
176,0.970375,0.790101,0.969569,0.218743,0.118314,0.848775,0.344072,0.000000,0.940945,0.007616,0.271668,0.040452
177,0.972610,0.786434,0.970298,0.494086,0.118911,0.848449,0.344072,0.000000,0.929134,0.007616,0.282522,0.038710
178,0.969816,0.781852,0.971027,0.500000,0.103844,0.847016,0.344072,0.000000,0.944882,0.007616,0.282522,0.038710
179,0.967580,0.781852,0.971756,0.499886,0.116012,0.847016,0.344072,0.000000,0.929134,0.007616,0.266879,0.038710
180,0.967580,0.781852,0.972485,0.500000,0.135234,0.847016,0.344072,0.000000,0.921260,0.007616,0.274222,0.038710
181,0.969816,0.784601,0.973214,0.500000,0.120402,0.847016,0.344072,0.000000,0.925197,0.007616,0.266560,0.034645
182,0.972051,0.786434,0.973943,0.500000,0.126369,0.841673,0.344072,0.000000,0.929134,0.007616,0.269433,0.032258
183,0.972051,0.790101,0.974672,0.500000,0.100840,0.840500,0.344072,0.000000,0.925197,0.007616,0.282522,0.032258
184,0.975405,0.782768,0.975401,0.500000,0.085837,0.840500,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
185,0.975964,0.786434,0.976130,0.487971,0.111047,0.835093,0.344072,0.000000,0.940945,0.007616,0.282522,0.032258
186,0.975964,0.786434,0.976860,0.208543,0.112326,0.831509,0.344072,0.000000,0.933071,0.007616,0.282522,0.032258
187,0.973728,0.784601,0.977589,0.012857,0.089694,0.824993,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
188,0.970933,0.788268,0.978318,0.012857,0.125389,0.818348,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
189,0.975405,0.795600,0.979047,0.012857,0.117568,0.811832,0.344072,0.000000,0.944882,0.007616,0.267358,0.026129
190,0.975405,0.798350,0.979776,0.013886,0.100712,0.803492,0.344072,0.000000,0.937008,0.007616,0.266560,0.025806
191,0.974287,0.784601,0.980505,0.016600,0.136896,0.801407,0.344072,0.000000,0.937008,0.007616,0.266560,0.025806
192,0.970933,0.795600,0.981234,0.015000,0.103354,0.792286,0.344072,0.000000,0.909449,0.007616,0.266560,0.025806
193,0.973728,0.793767,0.981963,0.017143,0.118825,0.782056,0.344072,0.000000,0.925197,0.007616,0.266560,0.025806
194,0.967021,0.797434,0.982692,0.020814,0.082215,0.788507,0.344072,0.000000,0.940945,0.007616,0.266560,0.025806
195,0.970375,0.801100,0.983421,0.256500,0.079679,0.811311,0.344072,0.000000,0.917323,0.007616,0.266560,0.025806
196,0.973728,0.793767,0.984150,0.610900,0.083685,0.821084,0.344072,0.000000,0.944882,0.007616,0.267837,0.025806
197,0.974846,0.791017,0.984879,0.988400,0.116311,0.827469,0.344072,0.000000,0.929134,0.007616,0.282522,0.025806
198,0.972610,0.789184,0.985608,0.985814,0.107680,0.827469,0.344072,0.000000,0.905512,0.007616,0.282522,0.025806
199,0.972610,0.788268,0.986337,0.990900,0.106039,0.823756,0.344072,0.000000,0.944882,0.007616,0.282522,0.024839
200,0.972610,0.795600,0.987066,0.988743,0.096066,0.814438,0.344072,0.000000,0.944882,0.007616,0.282522,0.022710
201,0.978200,0.790101,0.987795,0.948057,0.082747,0.814113,0.344072,0.000000,0.944882,0.007616,0.282522,0.022581
202,0.975405,0.804766,0.988524,0.500071,0.104057,0.807923,0.138755,0.068509,0.925197,0.792841,0.282522,0.019355
203,0.974287,0.683776,0.996876,0.500971,0.126433,0.812028,0.010339,0.171741,0.944882,0.978675,0.282522,0.019355
204,0.980995,0.736939,0.996863,0.500000,0.121042,0.820954,0.099196,0.107032,0.944882,0.919269,0.282522,0.019355
205,0.978759,0.792851,0.996826,0.686429,0.101458,0.824733,0.344072,0.000594,0.929134,0.009901,0.282522,0.019677
206,0.975405,0.786434,0.996790,0.500000,0.096833,0.833659,0.344072,0.000000,0.925197,0.007616,0.288428,0.025806
207,0.969816,0.794684,0.996753,0.500000,0.108128,0.841347,0.344072,0.000000,0.937008,0.007616,0.292578,0.029871
208,0.974287,0.791934,0.996717,0.500000,0.111900,0.847016,0.344072,0.000000,0.933071,0.007616,0.298484,0.032258
209,0.975405,0.793767,0.996680,0.500000,0.080424,0.845843,0.344072,0.000000,0.940945,0.007616,0.298484,0.032258
210,0.977082,0.782768,0.996644,0.500000,0.083813,0.834832,0.344072,0.000000,0.929134,0.007616,0.298484,0.032258
211,0.974846,0.792851,0.996608,0.500000,0.098815,0.823039,0.344072,0.000000,0.944882,0.007616,0.298484,0.032258
212,0.978200,0.795600,0.996571,0.500000,0.088544,0.820954,0.344072,0.000000,0.944882,0.007616,0.297366,0.032258
213,0.975405,0.794684,0.996535,0.500000,0.105208,0.825515,0.344072,0.000000,0.929134,0.007616,0.282522,0.032258
214,0.972051,0.796517,0.996498,0.500000,0.101990,0.827469,0.344072,0.000000,0.929134,0.007616,0.282522,0.032258
215,0.972610,0.791017,0.996462,0.500000,0.086903,0.828903,0.344072,0.000000,0.944882,0.007616,0.282522,0.032258
216,0.971492,0.789184,0.996425,0.498186,0.100286,0.835418,0.344072,0.000000,0.929134,0.007616,0.282522,0.032258
217,0.977641,0.782768,0.996389,0.497900,0.100413,0.845257,0.344072,0.000000,0.929134,0.007616,0.270551,0.032258
218,0.975405,0.793767,0.996352,0.496386,0.095960,0.848514,0.344072,0.000000,0.944882,0.007616,0.266560,0.032258
219,0.975405,0.791934,0.996316,0.495714,0.083792,0.853531,0.344072,0.000000,0.917323,0.007616,0.266560,0.032258
220,0.978759,0.795600,0.996279,0.495714,0.090099,0.851903,0.344072,0.000000,0.940945,0.007616,0.266560,0.032258
221,0.977082,0.791017,0.996243,0.495714,0.105336,0.847016,0.344072,0.000000,0.929134,0.007616,0.257302,0.027097
