step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
2249,0.307292,0.751223,0.847984,0.507076,0.145979,0.915441,0.930136,0.656920,0.473684,0.812269,0.301887,0.661242
2250,0.304688,0.758211,0.847918,0.510227,0.139573,0.915441,0.926708,0.655738,0.473684,0.810052,0.301887,0.660131
2251,0.304688,0.750524,0.847721,0.511817,0.149465,0.915441,0.928694,0.655738,0.473684,0.809313,0.301887,0.660131
2252,0.307292,0.742138,0.847491,0.511202,0.143866,0.917697,0.926152,0.656042,0.473684,0.813008,0.305283,0.660131
2253,0.312500,0.748428,0.847311,0.504899,0.154607,0.915311,0.927240,0.658907,0.473684,0.814486,0.314717,0.660131
2254,0.307292,0.744934,0.847163,0.502808,0.139486,0.911233,0.926708,0.660126,0.473684,0.815965,0.301887,0.660131
2255,0.313802,0.736548,0.847393,0.503395,0.156786,0.915441,0.931791,0.660455,0.473684,0.811530,0.301887,0.660131
2256,0.313802,0.763802,0.847458,0.504598,0.151687,0.915441,0.928599,0.657529,0.473684,0.814486,0.301887,0.660131
2257,0.302734,0.757512,0.847245,0.508509,0.141883,0.915441,0.927299,0.658809,0.473684,0.809313,0.301887,0.660131
2258,0.297526,0.763802,0.847032,0.510944,0.146349,0.915441,0.928245,0.656432,0.473684,0.810052,0.301887,0.660131
2259,0.294922,0.752621,0.846982,0.512304,0.137525,0.915441,0.926944,0.656920,0.473684,0.813008,0.301887,0.660131
2260,0.302083,0.752621,0.847147,0.515384,0.125934,0.915441,0.930018,0.656372,0.473684,0.807095,0.301887,0.660131
2261,0.293620,0.703704,0.846900,0.517590,0.129202,0.914964,0.927370,0.653349,0.473684,0.811530,0.301887,0.660131
2262,0.300781,0.747729,0.846785,0.524050,0.143909,0.911623,0.930136,0.653544,0.473684,0.811530,0.296226,0.660131
2263,0.297526,0.726765,0.846867,0.524767,0.132274,0.915441,0.927181,0.651984,0.473684,0.807834,0.283019,0.660131
2264,0.292969,0.751922,0.846802,0.525082,0.124322,0.912838,0.927547,0.653385,0.473684,0.813747,0.283019,0.660131
2265,0.287109,0.753319,0.846785,0.527058,0.125782,0.911102,0.927063,0.652934,0.473684,0.809313,0.283019,0.660131
2266,0.292318,0.749825,0.847081,0.514353,0.122448,0.911102,0.928245,0.655287,0.473684,0.812269,0.283019,0.660131
2267,0.298177,0.755416,0.847130,0.507119,0.137307,0.913142,0.927925,0.657286,0.473684,0.811530,0.290943,0.660131
2268,0.296224,0.758910,0.847393,0.501490,0.142733,0.913923,0.929309,0.655006,0.473684,0.809313,0.294717,0.660131
2269,0.298828,0.726765,0.847229,0.501232,0.149334,0.912621,0.930964,0.652325,0.473684,0.807834,0.299623,0.660131
2270,0.279297,0.746331,0.847360,0.504254,0.136697,0.911102,0.932299,0.649802,0.473684,0.808574,0.297170,0.660131
2271,0.281901,0.731656,0.847820,0.516917,0.119616,0.910365,0.930928,0.645597,0.473684,0.810791,0.301887,0.658627
2272,0.276693,0.724668,0.847787,0.520885,0.127525,0.907545,0.926649,0.640563,0.473684,0.805617,0.285283,0.655752
2273,0.277344,0.768693,0.847951,0.527918,0.126697,0.907328,0.927145,0.642111,0.473684,0.805617,0.290000,0.653595
2274,0.283203,0.739343,0.847048,0.518349,0.139944,0.902425,0.920088,0.629228,0.473684,0.801922,0.283019,0.653595
2275,0.289714,0.719776,0.846293,0.491133,0.134954,0.902425,0.921235,0.641599,0.473684,0.805617,0.267547,0.653595
2276,0.294922,0.759609,0.846424,0.475491,0.152951,0.902425,0.923315,0.635200,0.473684,0.804878,0.264151,0.653595
2277,0.278646,0.761006,0.846654,0.491921,0.142537,0.903293,0.919142,0.633128,0.473684,0.801183,0.261321,0.653595
2278,0.276693,0.756115,0.846900,0.440268,0.149313,0.907718,0.920088,0.606314,0.473684,0.798226,0.245283,0.651111
2279,0.297526,0.706499,0.847163,0.477626,0.155348,0.914270,0.920714,0.573405,0.473684,0.780488,0.250000,0.647582
2280,0.305339,0.630328,0.848591,0.497966,0.156285,0.919389,0.921246,0.558876,0.473684,0.776792,0.264151,0.645948
2281,0.311198,0.651293,0.850611,0.538761,0.160359,0.923034,0.921778,0.551527,0.473684,0.770140,0.248491,0.638693
2282,0.328776,0.638015,0.853894,0.547327,0.158921,0.919780,0.921306,0.562801,0.473684,0.775314,0.245283,0.633856
2283,0.337891,0.665968,0.856094,0.583324,0.140619,0.923034,0.921589,0.573892,0.473684,0.776792,0.245283,0.626340
2284,0.341797,0.686233,0.858623,0.606944,0.167092,0.922036,0.920797,0.608203,0.473684,0.784183,0.245283,0.620915
2285,0.348958,0.721174,0.859378,0.559517,0.172822,0.922817,0.921235,0.636602,0.473684,0.802661,0.245283,0.620915
2286,0.350260,0.763103,0.859132,0.540724,0.151404,0.921949,0.922038,0.645195,0.473684,0.804878,0.245283,0.620915
2287,0.354167,0.763802,0.858541,0.491893,0.138419,0.921168,0.921897,0.646596,0.473684,0.811530,0.257925,0.620915
2288,0.348307,0.747729,0.857917,0.498654,0.157309,0.924118,0.920998,0.642026,0.473684,0.805617,0.264151,0.623856
2289,0.340495,0.766597,0.857293,0.504827,0.150925,0.925550,0.922724,0.639710,0.473684,0.802661,0.264151,0.627451
2290,0.345703,0.766597,0.856800,0.505830,0.169989,0.924856,0.920714,0.640051,0.473684,0.804878,0.271321,0.627647
2291,0.344401,0.755416,0.856423,0.508752,0.177092,0.920517,0.921660,0.639040,0.473684,0.804878,0.272642,0.633987
2292,0.332682,0.751922,0.856111,0.511946,0.163954,0.919780,0.921507,0.637821,0.473684,0.805617,0.273585,0.633987
2293,0.337240,0.755416,0.855782,0.508723,0.141643,0.916092,0.921648,0.639686,0.473684,0.806356,0.270189,0.633987
2294,0.326823,0.738644,0.854994,0.499943,0.153474,0.915441,0.920301,0.643671,0.473684,0.809313,0.264151,0.634118
2295,0.335938,0.752621,0.854797,0.498410,0.179293,0.919302,0.921093,0.643501,0.473684,0.807095,0.264151,0.640523
2296,0.337891,0.768693,0.854157,0.497479,0.153714,0.919780,0.922913,0.640661,0.473684,0.805617,0.264151,0.640523
2297,0.337240,0.766597,0.854059,0.498840,0.167919,0.923771,0.920123,0.638491,0.473684,0.805617,0.264151,0.640523
2298,0.330078,0.765199,0.853648,0.498023,0.156982,0.924118,0.922890,0.636029,0.473684,0.804139,0.264151,0.640523
2299,0.329427,0.749126,0.853418,0.502679,0.165348,0.920083,0.920644,0.633433,0.473684,0.804878,0.264151,0.640523
2300,0.322917,0.750524,0.853517,0.505787,0.177550,0.919780,0.921270,0.632214,0.473684,0.802661,0.264151,0.640523
2301,0.324219,0.715584,0.853106,0.505400,0.139116,0.921732,0.920324,0.632519,0.473684,0.801183,0.264151,0.640523
2302,0.319010,0.767994,0.852827,0.511445,0.162451,0.924118,0.921672,0.631410,0.473684,0.803400,0.264151,0.640523
2303,0.318359,0.756813,0.852991,0.510270,0.156459,0.924118,0.921034,0.631117,0.473684,0.801183,0.264151,0.640523
2304,0.321615,0.754018,0.852663,0.509726,0.164303,0.924118,0.920644,0.630751,0.473684,0.800443,0.264717,0.637712
2305,0.322917,0.763103,0.852679,0.505830,0.163540,0.924118,0.921968,0.631154,0.473684,0.802661,0.283019,0.640523
2306,0.318359,0.739343,0.852679,0.504526,0.176744,0.924118,0.918989,0.630776,0.473684,0.799704,0.283019,0.637582
2307,0.311198,0.737945,0.852860,0.502206,0.161710,0.926287,0.920525,0.630044,0.473684,0.800443,0.283019,0.636601
2308,0.310547,0.749126,0.852515,0.499456,0.161906,0.926287,0.920856,0.629411,0.473684,0.800443,0.283019,0.636797
2309,0.309245,0.758910,0.852614,0.499413,0.161340,0.924205,0.921696,0.627290,0.473684,0.800443,0.283019,0.636405
2310,0.307292,0.746331,0.852565,0.500458,0.172321,0.926287,0.920171,0.625510,0.473684,0.797487,0.283019,0.633987
2311,0.309245,0.750524,0.852548,0.501948,0.151426,0.928370,0.922074,0.623682,0.473684,0.797487,0.283019,0.633987
2312,0.319010,0.740042,0.853024,0.502922,0.162821,0.924118,0.919556,0.624901,0.473684,0.793792,0.280189,0.633987
2313,0.310547,0.748428,0.852811,0.502492,0.161340,0.924118,0.920975,0.625510,0.473684,0.798965,0.264151,0.633987
2314,0.302083,0.753319,0.852959,0.502779,0.167636,0.924118,0.919414,0.625754,0.473684,0.799704,0.273019,0.633987
2315,0.313802,0.747030,0.852762,0.501848,0.169140,0.924118,0.920738,0.625449,0.473684,0.797487,0.264151,0.633987
2316,0.311198,0.747030,0.852942,0.500659,0.176809,0.924118,0.920703,0.625218,0.473684,0.800443,0.264151,0.633987
2317,0.310547,0.749126,0.853024,0.502851,0.175807,0.924118,0.921778,0.625145,0.473684,0.797487,0.264151,0.633987
2318,0.313802,0.753319,0.852860,0.505071,0.183324,0.924118,0.921743,0.626973,0.473684,0.800443,0.257170,0.633987
2319,0.317057,0.753319,0.852926,0.504068,0.175981,0.924118,0.920525,0.627948,0.473684,0.800443,0.264151,0.633987
2320,0.318359,0.740741,0.853008,0.501346,0.168726,0.924118,0.920703,0.630325,0.473684,0.802661,0.264151,0.633987
2321,0.315755,0.751223,0.852926,0.501561,0.157701,0.924118,0.921152,0.630142,0.473684,0.803400,0.264151,0.633987
2322,0.320312,0.763802,0.852827,0.501132,0.156851,0.924118,0.921483,0.630751,0.473684,0.801183,0.264151,0.633987
2323,0.313151,0.756813,0.852450,0.502679,0.162472,0.926287,0.921093,0.629228,0.473684,0.801183,0.273962,0.633987
2324,0.324870,0.739343,0.852548,0.505400,0.180949,0.924118,0.920774,0.627521,0.473684,0.801183,0.271132,0.633987
2325,0.318359,0.751223,0.852597,0.515642,0.187224,0.924118,0.922334,0.631361,0.473684,0.800443,0.272264,0.633987
2326,0.314453,0.730259,0.852581,0.504899,0.181341,0.924682,0.921057,0.635749,0.473684,0.805617,0.283019,0.633987
2327,0.321615,0.750524,0.852368,0.497293,0.172865,0.928457,0.921447,0.635810,0.473684,0.804878,0.273962,0.633987
2328,0.309896,0.765898,0.852351,0.497192,0.155326,0.928457,0.920064,0.633859,0.473684,0.804878,0.272642,0.633987
2329,0.314453,0.786862,0.852220,0.506317,0.143386,0.925723,0.921447,0.631300,0.473684,0.801183,0.264151,0.633987
2330,0.309245,0.730957,0.852138,0.502421,0.153017,0.926201,0.921034,0.634591,0.473684,0.805617,0.272264,0.633987
2331,0.305339,0.735150,0.851826,0.498811,0.161819,0.924118,0.921956,0.633920,0.473684,0.801922,0.264151,0.633987
2332,0.320312,0.744934,0.851842,0.498310,0.155740,0.924118,0.919946,0.631202,0.473684,0.801922,0.276415,0.633987
2333,0.313151,0.729560,0.851842,0.498510,0.144301,0.924118,0.919544,0.629789,0.473684,0.798226,0.267547,0.633987
2334,0.304688,0.753319,0.851842,0.499914,0.148703,0.924118,0.921471,0.627851,0.473684,0.797487,0.264151,0.633987
2335,0.313802,0.735150,0.851957,0.505028,0.182822,0.924118,0.920265,0.628984,0.473684,0.797487,0.264151,0.633987
2336,0.315755,0.751223,0.851973,0.505644,0.160991,0.924118,0.920253,0.628838,0.473684,0.798965,0.264151,0.633987
2337,0.316406,0.771488,0.851793,0.507692,0.154869,0.924118,0.921897,0.629167,0.473684,0.800443,0.264151,0.633987
2338,0.311849,0.747729,0.851908,0.508910,0.167309,0.924118,0.920171,0.630300,0.473684,0.799704,0.264151,0.633987
2339,0.315755,0.735150,0.852105,0.510872,0.183258,0.924118,0.922275,0.630666,0.473684,0.798226,0.264151,0.633987
2340,0.326172,0.738644,0.851645,0.506460,0.172233,0.924118,0.921128,0.631117,0.473684,0.801183,0.264151,0.633987
2341,0.307292,0.766597,0.851924,0.503953,0.167113,0.924118,0.921885,0.630934,0.473684,0.801922,0.271132,0.633987
2342,0.315755,0.757512,0.851891,0.502535,0.162625,0.924118,0.921530,0.630508,0.473684,0.801922,0.279811,0.633987
2343,0.305339,0.744235,0.851859,0.500501,0.162952,0.925203,0.922038,0.630630,0.473684,0.801922,0.264151,0.633987
2344,0.317057,0.783368,0.851760,0.499885,0.168660,0.925203,0.921187,0.630690,0.473684,0.804878,0.264151,0.633987
2345,0.316406,0.750524,0.851760,0.502177,0.158158,0.924118,0.921306,0.629654,0.473684,0.804139,0.264151,0.633987
2346,0.307943,0.742138,0.851645,0.500587,0.169750,0.924118,0.921660,0.629691,0.473684,0.801183,0.264151,0.633987
2347,0.310547,0.754018,0.851727,0.499585,0.173170,0.924118,0.918941,0.627643,0.473684,0.799704,0.264151,0.633987
2348,0.306641,0.749126,0.851875,0.508609,0.166917,0.924118,0.921388,0.625754,0.473684,0.798965,0.264151,0.633987
2349,0.310547,0.751223,0.851727,0.505672,0.163453,0.924118,0.920915,0.626607,0.473684,0.799704,0.264151,0.633987
2350,0.319010,0.728861,0.851826,0.487495,0.161383,0.922817,0.921010,0.624048,0.473684,0.798226,0.260000,0.633987
2351,0.319661,0.733054,0.851776,0.505787,0.134758,0.921168,0.919343,0.612042,0.473684,0.793792,0.247736,0.633987
2352,0.313802,0.721873,0.852105,0.523363,0.138942,0.922730,0.919816,0.612920,0.473684,0.792313,0.264151,0.633987
2353,0.309245,0.747030,0.852466,0.524408,0.157091,0.921211,0.919970,0.621976,0.473684,0.793052,0.248113,0.628562
2354,0.304688,0.727463,0.852515,0.516100,0.163235,0.924118,0.921707,0.628436,0.473684,0.798965,0.245283,0.627451
2355,0.322917,0.744934,0.852450,0.503667,0.165196,0.922513,0.919875,0.634006,0.473684,0.800443,0.248679,0.627451
2356,0.322266,0.750524,0.852154,0.500774,0.158529,0.919780,0.921235,0.633823,0.473684,0.800443,0.264151,0.627451
2357,0.319010,0.747030,0.852023,0.502263,0.155500,0.919780,0.922819,0.631629,0.473684,0.801922,0.264151,0.627451
2358,0.313151,0.759609,0.851826,0.497493,0.158790,0.919780,0.920183,0.631361,0.473684,0.799704,0.264151,0.627451
2359,0.312500,0.744934,0.852056,0.511259,0.163039,0.915875,0.920525,0.627887,0.473684,0.800443,0.264151,0.627451
2360,0.309245,0.760307,0.852220,0.514911,0.162320,0.915441,0.919970,0.626169,0.473684,0.796748,0.264151,0.627451
2361,0.313151,0.762404,0.852187,0.512018,0.153648,0.915441,0.923221,0.629594,0.473684,0.798965,0.247170,0.627451
2362,0.321615,0.749126,0.852269,0.505400,0.149182,0.921211,0.919461,0.631995,0.473684,0.801183,0.245283,0.627451
2363,0.316406,0.765898,0.852253,0.499198,0.165828,0.925984,0.920939,0.633494,0.473684,0.804139,0.261887,0.627451
2364,0.308594,0.752621,0.852220,0.496118,0.151862,0.930322,0.920383,0.633372,0.473684,0.802661,0.264151,0.627451
2365,0.308594,0.731656,0.852088,0.495932,0.143147,0.928760,0.920029,0.629776,0.473684,0.804139,0.264151,0.627451
2366,0.311849,0.753319,0.852203,0.496061,0.133909,0.932709,0.921116,0.627497,0.473684,0.804139,0.264151,0.627451
2367,0.305339,0.733753,0.852170,0.498295,0.149356,0.932795,0.922334,0.624633,0.473684,0.800443,0.264151,0.627451
2368,0.305990,0.749825,0.852351,0.498768,0.135782,0.932795,0.919580,0.626364,0.473684,0.798965,0.264151,0.629935
2369,0.314453,0.747030,0.851957,0.500630,0.160904,0.928544,0.922216,0.626242,0.473684,0.798965,0.264151,0.627451
2370,0.300130,0.749126,0.852368,0.500244,0.138593,0.932795,0.921152,0.627400,0.473684,0.801922,0.264151,0.627451
2371,0.309896,0.733753,0.851990,0.501318,0.140815,0.932795,0.921719,0.627887,0.473684,0.801183,0.264151,0.627451
2372,0.313802,0.750524,0.851957,0.503681,0.143343,0.932795,0.920596,0.627765,0.473684,0.800443,0.270189,0.627451
2373,0.328125,0.763103,0.851842,0.504111,0.126893,0.932795,0.919343,0.629277,0.473684,0.801183,0.283019,0.627451
2374,0.317708,0.730259,0.852285,0.504928,0.125912,0.932795,0.921767,0.629642,0.473684,0.801922,0.283019,0.627451
2375,0.309896,0.751223,0.852236,0.502951,0.131817,0.932795,0.920620,0.631605,0.473684,0.802661,0.283019,0.627451
2376,0.307292,0.771488,0.852088,0.492394,0.136697,0.932795,0.919887,0.633738,0.473684,0.801183,0.283019,0.627451
2377,0.302734,0.752621,0.851776,0.492709,0.145304,0.932795,0.920206,0.633616,0.473684,0.802661,0.283019,0.630261
2378,0.316406,0.757512,0.851809,0.500415,0.139421,0.935268,0.920289,0.629228,0.473684,0.801922,0.283019,0.632353
2379,0.322266,0.748428,0.851760,0.504398,0.145413,0.937134,0.919970,0.628740,0.473684,0.800443,0.283019,0.630392
2380,0.317708,0.756813,0.851645,0.502535,0.146219,0.937134,0.920774,0.630934,0.473684,0.802661,0.288679,0.633987
2381,0.314453,0.767296,0.851596,0.501346,0.134235,0.937568,0.921424,0.633738,0.473684,0.802661,0.284340,0.633987
2382,0.327474,0.754018,0.851251,0.502965,0.147286,0.939303,0.921707,0.631787,0.473684,0.801922,0.283019,0.633987
2383,0.316406,0.772886,0.851202,0.508480,0.141839,0.938783,0.919414,0.631178,0.473684,0.801183,0.295849,0.633987
2384,0.324219,0.763802,0.850988,0.509296,0.126413,0.937134,0.921388,0.632823,0.473684,0.802661,0.286226,0.633987
2385,0.315755,0.742138,0.850808,0.517289,0.125978,0.937134,0.920975,0.629715,0.473684,0.801183,0.283019,0.633987
2386,0.311198,0.761006,0.850496,0.522374,0.119899,0.934401,0.920289,0.625571,0.473684,0.799704,0.283019,0.633987
2387,0.322266,0.750524,0.850447,0.524337,0.137765,0.932795,0.920171,0.624718,0.473684,0.797487,0.283019,0.633987
2388,0.324870,0.752621,0.850529,0.517533,0.129943,0.929975,0.922429,0.630995,0.473684,0.797487,0.283019,0.633987
2389,0.325521,0.758211,0.850463,0.511588,0.140576,0.927719,0.921684,0.635871,0.473684,0.806356,0.283019,0.633987
2390,0.326172,0.763802,0.850627,0.505386,0.147853,0.924118,0.919438,0.638857,0.473684,0.808574,0.283019,0.633987
2391,0.328125,0.759609,0.849921,0.510800,0.144432,0.924118,0.920998,0.637333,0.473684,0.809313,0.283019,0.633987
2392,0.324870,0.751223,0.849511,0.514783,0.146023,0.927068,0.921897,0.634591,0.473684,0.807095,0.283962,0.633987
2393,0.319661,0.706499,0.849626,0.523005,0.140380,0.928457,0.919379,0.629959,0.473684,0.803400,0.301887,0.633987
2394,0.319010,0.734451,0.849593,0.520269,0.149116,0.928457,0.919190,0.630313,0.473684,0.804878,0.301887,0.633987
2395,0.326823,0.753319,0.849232,0.515556,0.124431,0.927459,0.920171,0.634286,0.473684,0.806356,0.301887,0.633987
2396,0.320964,0.771488,0.849117,0.500917,0.115345,0.927242,0.922133,0.635688,0.473684,0.806356,0.284717,0.633987
2397,0.316406,0.766597,0.848887,0.495574,0.147090,0.928457,0.922334,0.636541,0.473684,0.805617,0.283019,0.633987
2398,0.310547,0.763802,0.848756,0.495789,0.152973,0.928457,0.922771,0.630873,0.473684,0.808574,0.283019,0.636405
2399,0.308594,0.748428,0.848854,0.497049,0.147177,0.930626,0.919142,0.628740,0.473684,0.803400,0.283019,0.638889
2400,0.310547,0.761006,0.848805,0.498181,0.134366,0.931884,0.920372,0.624998,0.473684,0.798965,0.283019,0.634444
2401,0.304688,0.751223,0.849051,0.503538,0.154433,0.932795,0.920407,0.622585,0.473684,0.798226,0.283019,0.633987
2402,0.310547,0.723270,0.849100,0.504970,0.135630,0.932795,0.921589,0.622890,0.473684,0.796748,0.283019,0.633987
2403,0.307943,0.746331,0.849166,0.506073,0.116195,0.934010,0.919816,0.621854,0.473684,0.799704,0.283019,0.633987
2404,0.310547,0.758910,0.849150,0.512133,0.131338,0.934965,0.920005,0.621123,0.473684,0.797487,0.283019,0.633987
2405,0.306641,0.754717,0.849199,0.510586,0.134214,0.937134,0.919946,0.624596,0.473684,0.796748,0.283019,0.633987
2406,0.300781,0.759609,0.849790,0.520283,0.149247,0.935746,0.920348,0.629228,0.473684,0.800443,0.283019,0.633987
2407,0.302734,0.765898,0.849429,0.504899,0.149618,0.932795,0.919556,0.638125,0.473684,0.804139,0.283019,0.633987
2408,0.302734,0.763802,0.849675,0.488670,0.152755,0.931407,0.922547,0.640015,0.473684,0.808574,0.283019,0.633987
2409,0.300130,0.741440,0.849642,0.485905,0.155849,0.932014,0.920880,0.634103,0.473684,0.802661,0.297736,0.633987
2410,0.307292,0.773585,0.849659,0.490861,0.143430,0.932795,0.920324,0.629411,0.473684,0.804139,0.301887,0.633987
2411,0.304688,0.749825,0.849970,0.502736,0.131534,0.936396,0.921187,0.626485,0.473684,0.804139,0.301887,0.633987
2412,0.298828,0.747030,0.850184,0.501103,0.160860,0.937134,0.922121,0.629289,0.473684,0.802661,0.301887,0.633987
2413,0.307943,0.757512,0.849938,0.503423,0.144955,0.940822,0.920880,0.628679,0.473684,0.804139,0.301887,0.633987
2414,0.312500,0.772187,0.850053,0.503395,0.161710,0.939867,0.921566,0.626790,0.473684,0.802661,0.301887,0.633987
2415,0.307943,0.726066,0.850217,0.499556,0.152929,0.938739,0.919343,0.628070,0.473684,0.801183,0.301887,0.633987
2416,0.301432,0.751922,0.850135,0.494213,0.134976,0.937655,0.919355,0.629411,0.473684,0.804139,0.301887,0.633987
2417,0.305990,0.750524,0.850167,0.493826,0.132362,0.937134,0.921920,0.627095,0.473684,0.804139,0.301887,0.633987
2418,0.313802,0.741440,0.850003,0.496405,0.141534,0.937134,0.922890,0.623621,0.473684,0.800443,0.293962,0.633987
2419,0.310547,0.756813,0.850085,0.496362,0.156546,0.937134,0.921861,0.623804,0.473684,0.799704,0.283019,0.633987
2420,0.304036,0.737247,0.850463,0.497722,0.177310,0.937134,0.922239,0.625303,0.473684,0.801922,0.283019,0.633987
2421,0.309245,0.740042,0.850102,0.500301,0.164891,0.933142,0.922417,0.624535,0.473684,0.798965,0.283019,0.633987
2422,0.316406,0.739343,0.849856,0.499126,0.148920,0.932795,0.922239,0.626485,0.473684,0.801183,0.279245,0.633987
2423,0.299479,0.745632,0.849412,0.497722,0.168791,0.930930,0.920289,0.628192,0.473684,0.801922,0.271132,0.633987
2424,0.319010,0.736548,0.849182,0.497551,0.164085,0.928457,0.919627,0.627058,0.473684,0.801922,0.275472,0.633987
2425,0.313151,0.736548,0.850217,0.501633,0.154520,0.928457,0.919887,0.628497,0.473684,0.799704,0.283019,0.633987
2426,0.319010,0.743536,0.850069,0.500530,0.136763,0.930409,0.921306,0.629715,0.473684,0.801183,0.283019,0.633987
2427,0.307292,0.749126,0.849970,0.501676,0.156372,0.928587,0.921956,0.629630,0.473684,0.804139,0.283019,0.633987
2428,0.320312,0.763802,0.849970,0.501948,0.168007,0.928457,0.920525,0.630508,0.473684,0.802661,0.283019,0.633987
2429,0.312500,0.712788,0.849872,0.503323,0.162233,0.932665,0.921956,0.631056,0.473684,0.804139,0.283019,0.633987
2430,0.321615,0.756115,0.852597,0.503180,0.172539,0.937047,0.921388,0.630873,0.473684,0.804139,0.283019,0.633987
2431,0.313802,0.754717,0.851235,0.500888,0.191145,0.937134,0.919946,0.633555,0.473684,0.804139,0.283019,0.633987
2432,0.316406,0.745632,0.851859,0.497021,0.161100,0.939390,0.919461,0.635212,0.473684,0.808574,0.283019,0.633987
2433,0.308594,0.758211,0.849215,0.496333,0.162603,0.937134,0.919946,0.632190,0.473684,0.804139,0.283019,0.633987
2434,0.315104,0.733753,0.849199,0.498725,0.162908,0.937134,0.920395,0.630593,0.473684,0.801922,0.283019,0.633987
2435,0.317708,0.769392,0.849067,0.498023,0.164063,0.937134,0.921861,0.632092,0.473684,0.804139,0.283019,0.633987
2436,0.320964,0.734451,0.849166,0.498410,0.188400,0.937134,0.921625,0.631178,0.473684,0.803400,0.283019,0.633987
2437,0.312500,0.754018,0.849593,0.502134,0.169292,0.939433,0.920525,0.629325,0.473684,0.803400,0.283019,0.633987
2438,0.319010,0.739343,0.849478,0.504913,0.179489,0.944206,0.921589,0.630703,0.473684,0.804139,0.283019,0.633987
2439,0.308594,0.740042,0.849363,0.508967,0.156612,0.945811,0.922062,0.629715,0.473684,0.804139,0.283019,0.633987
2440,0.310547,0.767994,0.849215,0.510915,0.165741,0.948327,0.918551,0.629715,0.473684,0.804139,0.283019,0.633987
2441,0.303385,0.749126,0.849150,0.509941,0.164128,0.950150,0.923161,0.630020,0.473684,0.803400,0.290189,0.633987
2442,0.304036,0.758211,0.849363,0.503567,0.180861,0.950150,0.921684,0.631726,0.473684,0.804878,0.301887,0.633987
2443,0.309896,0.758211,0.849544,0.497851,0.152559,0.950150,0.922393,0.630666,0.473684,0.806356,0.301887,0.633987
2444,0.306641,0.747030,0.849576,0.498410,0.151077,0.950150,0.920679,0.630008,0.473684,0.806356,0.301887,0.633987
2445,0.300130,0.763802,0.849461,0.499513,0.180491,0.947460,0.920797,0.624048,0.473684,0.803400,0.301887,0.633987
2446,0.294271,0.733753,0.849560,0.506861,0.162167,0.945811,0.920679,0.619782,0.473684,0.798226,0.301887,0.633987
2447,0.296224,0.733753,0.849888,0.524480,0.161405,0.948544,0.921211,0.618380,0.473684,0.794531,0.301887,0.633987
2448,0.298177,0.767994,0.849905,0.529021,0.179903,0.947416,0.922570,0.620452,0.473684,0.796748,0.301887,0.633987
2449,0.284505,0.740042,0.849823,0.522804,0.162124,0.943685,0.919863,0.623207,0.473684,0.798965,0.301887,0.633987
2450,0.291667,0.716981,0.849773,0.521214,0.157984,0.942253,0.922180,0.620269,0.473684,0.799704,0.301321,0.633987
2451,0.287760,0.712089,0.849987,0.535323,0.155261,0.937134,0.921306,0.615211,0.473684,0.793052,0.283019,0.633987
2452,0.282552,0.715584,0.850381,0.523979,0.166133,0.936396,0.920679,0.620330,0.473684,0.796009,0.283019,0.633987
2453,0.283854,0.733054,0.850578,0.522217,0.178225,0.929672,0.921861,0.617161,0.473684,0.796009,0.283019,0.632876
2454,0.277344,0.726765,0.851087,0.522804,0.167614,0.928457,0.920714,0.614955,0.473684,0.794531,0.267925,0.627451
2455,0.277344,0.756813,0.851005,0.536827,0.152036,0.925290,0.921152,0.612895,0.473684,0.792313,0.264151,0.627451
2456,0.287760,0.742837,0.851415,0.523406,0.148964,0.927285,0.921388,0.617893,0.473684,0.792313,0.263774,0.627451
2457,0.289063,0.740741,0.851530,0.519366,0.166285,0.925290,0.920289,0.617003,0.473684,0.793792,0.245283,0.627451
2458,0.294271,0.738644,0.851990,0.516487,0.189141,0.925203,0.920052,0.617954,0.473684,0.793792,0.252830,0.627451
2459,0.287760,0.750524,0.852170,0.507549,0.170578,0.928457,0.922961,0.622341,0.473684,0.796748,0.256226,0.627451
2460,0.293620,0.750524,0.852302,0.500372,0.172081,0.931797,0.922570,0.625449,0.473684,0.799704,0.264151,0.627451
2461,0.301432,0.734451,0.852712,0.497937,0.176635,0.936136,0.921861,0.625815,0.473684,0.798226,0.266981,0.627451
2462,0.292318,0.744235,0.852466,0.500272,0.164216,0.935008,0.921152,0.624657,0.473684,0.801922,0.283019,0.627451
2463,0.302083,0.751223,0.852712,0.498883,0.164521,0.934965,0.920052,0.624901,0.473684,0.800443,0.283019,0.627451
2464,0.299479,0.747030,0.852745,0.496362,0.175458,0.937134,0.921483,0.624109,0.473684,0.800443,0.283019,0.627451
2465,0.300781,0.735849,0.852959,0.495731,0.162886,0.940735,0.919166,0.624901,0.473684,0.799704,0.283019,0.627451
2466,0.306641,0.722572,0.853188,0.494772,0.156590,0.941473,0.919710,0.626022,0.473684,0.801922,0.283019,0.627451
2467,0.307292,0.758211,0.852860,0.523664,0.174085,0.941473,0.921424,0.636968,0.473684,0.801922,0.283019,0.627451
2468,0.297526,0.747030,0.852893,0.497293,0.177702,0.945160,0.920147,0.646718,0.473684,0.811530,0.283019,0.627451
