step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
20,0.973127,0.664160,0.943669,0.998736,0.278150,0.821429,0.406771,0.000000,0.200000,0.000000,0.614375,0.081874
21,0.986156,0.657895,0.945773,0.703941,0.314927,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.080549
22,0.973941,0.641604,0.947878,0.493774,0.321241,0.822500,0.406771,0.000000,0.200000,0.000000,0.562500,0.072409
23,0.982899,0.645363,0.949983,0.167383,0.264414,0.837500,0.406771,0.000000,0.200000,0.000000,0.562500,0.070232
24,0.978013,0.639098,0.952087,0.000000,0.307560,0.838214,0.406771,0.000000,0.200000,0.000000,0.512500,0.062944
25,0.971498,0.645363,0.954192,0.000937,0.330435,0.855357,0.406771,0.000000,0.200000,0.000000,0.500000,0.061524
26,0.988599,0.660401,0.956297,0.005296,0.309000,0.876071,0.406771,0.000000,0.200000,0.000000,0.500000,0.053478
27,0.986971,0.657895,0.958401,0.016750,0.274495,0.892857,0.406771,0.000000,0.200000,0.000000,0.500000,0.053478
28,0.978827,0.642857,0.960506,0.015843,0.315536,0.860714,0.406771,0.000000,0.200000,0.000000,0.500000,0.053478
29,0.986156,0.640351,0.962611,0.010755,0.311603,0.876071,0.406771,0.000000,0.200000,0.000000,0.500000,0.053478
30,0.982899,0.651629,0.964715,0.008970,0.260870,0.888571,0.406771,0.000000,0.200000,0.000000,0.500000,0.044297
31,0.982899,0.657895,0.966820,0.007676,0.299695,0.880357,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
32,0.969055,0.645363,0.968925,0.015218,0.272611,0.892857,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
33,0.978827,0.649123,0.971029,0.132425,0.271725,0.892857,0.565601,0.082529,0.200000,0.518041,0.505000,0.044013
34,0.982899,0.635338,0.981354,0.398807,0.280919,0.892857,0.649726,0.115017,0.200000,0.855670,0.562500,0.044960
35,0.980456,0.644110,0.982793,0.484135,0.261811,0.858929,0.785071,0.479170,0.200000,0.780069,0.562500,0.060767
36,0.960098,0.627820,0.975198,0.446068,0.280864,0.890357,0.810516,0.463527,0.200000,0.712199,0.581250,0.097018
37,0.966612,0.616541,0.965748,0.426759,0.290390,0.861786,0.810642,0.487156,0.200000,0.690722,0.625000,0.155513
38,0.951140,0.619048,0.956848,0.439894,0.290944,0.892857,0.810060,0.468467,0.200000,0.693299,0.670000,0.214576
39,0.933225,0.620301,0.948215,0.426774,0.253226,0.892857,0.814008,0.451918,0.200000,0.700172,0.715625,0.262660
40,0.917752,0.619048,0.940531,0.436324,0.292440,0.864286,0.811728,0.434052,0.200000,0.705326,0.801250,0.305064
41,0.907980,0.612782,0.933247,0.451646,0.322459,0.840357,0.814105,0.420550,0.200000,0.713058,0.868750,0.339139
42,0.899837,0.639098,0.927091,0.419380,0.322127,0.823929,0.812262,0.406965,0.200000,0.717354,0.945000,0.362328
43,0.881922,0.651629,0.920831,0.472710,0.288673,0.821429,0.812262,0.389840,0.200000,0.707904,1.000000,0.388547
44,0.866450,0.647870,0.915239,0.446410,0.297314,0.821429,0.812718,0.385312,0.200000,0.710481,1.000000,0.404638
45,0.842020,0.655388,0.910032,0.455142,0.284575,0.838214,0.812456,0.372798,0.200000,0.706186,1.000000,0.424515
46,0.835505,0.664160,0.905582,0.464439,0.275824,0.821429,0.812262,0.367364,0.200000,0.705326,1.000000,0.442972
47,0.824104,0.679198,0.901325,0.435491,0.239657,0.821429,0.812883,0.360860,0.200000,0.706186,0.969375,0.451018
48,0.816775,0.669173,0.897468,0.466016,0.246026,0.836429,0.812165,0.351358,0.200000,0.698454,0.937500,0.460483
49,0.804560,0.686717,0.893819,0.459560,0.245361,0.823214,0.812359,0.347028,0.200000,0.696735,0.933125,0.474965
50,0.784202,0.682957,0.890555,0.469557,0.259153,0.837143,0.811815,0.339256,0.200000,0.695017,0.875000,0.480170
51,0.783388,0.682957,0.887588,0.445160,0.197120,0.843571,0.811680,0.337889,0.200000,0.695017,0.834375,0.488878
52,0.778502,0.721805,0.847834,0.457477,0.158183,0.881429,0.700626,0.142631,0.200000,0.802405,0.801875,0.490298
53,0.777687,0.775689,0.809844,0.493893,0.211133,0.876071,0.649871,0.059279,0.200000,0.810137,0.750000,0.488121
54,0.784202,0.723058,0.813078,0.425241,0.192412,0.876071,0.649774,0.057220,0.200000,0.812715,0.750000,0.458306
55,0.786645,0.750627,0.796211,0.378576,0.219884,0.892857,0.614852,0.036687,0.200000,0.764605,0.693750,0.430005
56,0.791531,0.788221,0.619065,0.489535,0.249958,0.841786,0.517844,0.000000,0.200000,0.649485,0.615625,0.397539
57,0.805375,0.751880,0.590302,0.390967,0.247798,0.854286,0.506223,0.000000,0.200000,0.648625,0.562500,0.366966
58,0.815147,0.765664,0.557207,0.356202,0.262033,0.864643,0.496018,0.000000,0.200000,0.610825,0.533750,0.329389
59,0.830619,0.764411,0.528370,0.369591,0.289560,0.838214,0.487316,0.000000,0.200000,0.583333,0.456250,0.295031
60,0.841205,0.758145,0.480397,0.388796,0.251232,0.821429,0.476966,0.000000,0.200000,0.553265,0.420000,0.264931
61,0.848534,0.739348,0.516232,0.160451,0.251399,0.821429,0.417219,0.000000,0.200000,0.134021,0.375000,0.241079
62,0.856678,0.758145,0.552066,0.235321,0.210357,0.821429,0.406771,0.000000,0.200000,0.000000,0.320000,0.223379
63,0.853420,0.745614,0.587901,0.469051,0.249128,0.821429,0.406771,0.000000,0.200000,0.000000,0.273125,0.207099
64,0.872964,0.743108,0.623735,0.482424,0.236278,0.821429,0.406771,0.000000,0.200000,0.000000,0.250000,0.193753
65,0.873779,0.723058,0.659570,0.431638,0.297868,0.821429,0.406771,0.000000,0.040000,0.000000,0.229375,0.183152
66,0.876221,0.726817,0.695404,0.328742,0.287067,0.821429,0.406771,0.000000,0.200000,0.000000,0.187500,0.167724
67,0.883550,0.740602,0.731239,0.404623,0.283578,0.838214,0.264752,0.063889,0.200000,0.558419,0.187500,0.158069
68,0.904723,0.774436,0.874060,0.500126,0.256549,0.821429,0.163060,0.116088,0.200000,0.932131,0.217500,0.147941
69,0.905537,0.734336,0.907481,0.500394,0.202160,0.821429,0.093292,0.195406,0.200000,0.986254,0.221875,0.138192
70,0.911238,0.329574,0.936733,0.500513,0.224093,0.821429,0.002522,0.376025,0.200000,0.834192,0.260000,0.129200
71,0.925896,0.404762,0.945782,0.501242,0.157297,0.821429,0.000000,0.401515,0.200000,0.859107,0.312500,0.122953
72,0.951954,0.319549,0.956804,0.500201,0.113653,0.821429,0.000378,0.356496,0.200000,0.866838,0.398750,0.116422
73,0.966612,0.521303,0.961269,0.500840,0.147272,0.821429,0.061231,0.232258,0.200000,0.958763,0.495000,0.110270
74,0.982085,0.442356,0.961921,0.500201,0.168430,0.855357,0.123432,0.124831,0.200000,0.970790,0.586875,0.110270
75,0.982899,0.502506,0.969768,0.500543,0.177015,0.831071,0.122734,0.136671,0.200000,0.993127,0.708125,0.114245
76,0.982899,0.466165,0.974515,0.500171,0.181224,0.804286,0.152418,0.111757,0.200000,0.953608,0.816875,0.119735
77,0.994300,0.572682,0.969590,0.447198,0.202548,0.785714,0.261435,0.048609,0.200000,0.793814,0.875000,0.120492
78,0.995114,0.615288,0.969714,0.025363,0.209526,0.791786,0.406771,0.000000,0.200000,0.000000,0.875000,0.130525
79,0.981270,0.631579,0.969838,0.027624,0.203988,0.795714,0.406771,0.000000,0.200000,0.000000,0.875000,0.144912
80,0.978013,0.621554,0.969961,0.030094,0.203988,0.801786,0.406771,0.000000,0.200000,0.000000,0.859375,0.154472
81,0.970684,0.635338,0.970085,0.031105,0.221435,0.802500,0.406771,0.000000,0.200000,0.000000,0.791875,0.157596
82,0.970684,0.666667,0.970209,0.035152,0.212517,0.820000,0.406771,0.000000,0.200000,0.000000,0.729375,0.157596
83,0.976384,0.654135,0.970332,0.036907,0.190141,0.803929,0.406771,0.000000,0.200000,0.000000,0.648750,0.157596
84,0.974756,0.611529,0.970456,0.042947,0.182886,0.804643,0.406771,0.000000,0.200000,0.000000,0.584375,0.151727
85,0.978013,0.624060,0.970579,0.056945,0.239823,0.821429,0.406771,0.000000,0.200000,0.000000,0.538750,0.148131
86,0.974756,0.656642,0.970703,0.054297,0.245694,0.821429,0.406771,0.000000,0.200000,0.000000,0.437500,0.148131
87,0.966612,0.664160,0.970827,0.051232,0.220271,0.821429,0.406771,0.000000,0.200000,0.000000,0.381250,0.139896
88,0.967427,0.661654,0.970950,0.051262,0.239435,0.821429,0.406771,0.000000,0.200000,0.000000,0.342500,0.137908
89,0.970684,0.634085,0.971074,0.050965,0.217834,0.821429,0.406771,0.000000,0.200000,0.000000,0.305000,0.129200
90,0.964169,0.612782,0.971197,0.455053,0.196234,0.821429,0.406771,0.000000,0.080000,0.000000,0.250000,0.129200
91,0.958469,0.674185,0.971321,0.500067,0.245417,0.813571,0.406771,0.000000,0.120000,0.000000,0.250000,0.123048
92,0.960912,0.625313,0.971445,0.500171,0.264359,0.785714,0.406771,0.000000,0.200000,0.000000,0.295000,0.119735
93,0.964984,0.637845,0.971568,0.500171,0.253115,0.798929,0.406771,0.000000,0.200000,0.000000,0.312500,0.112825
94,0.962541,0.636591,0.971692,0.500171,0.256937,0.821429,0.406771,0.000000,0.200000,0.000000,0.312500,0.110270
95,0.959283,0.637845,0.971816,0.500141,0.238660,0.803571,0.406771,0.000000,0.200000,0.000000,0.363750,0.102887
96,0.962541,0.670426,0.971939,0.499650,0.246469,0.802143,0.406771,0.000000,0.200000,0.000000,0.375000,0.100805
97,0.965798,0.652882,0.972063,0.498713,0.222764,0.785714,0.406771,0.000000,0.200000,0.000000,0.426250,0.098912
98,0.969055,0.651629,0.972186,0.498713,0.278261,0.794643,0.406771,0.000000,0.200000,0.000000,0.437500,0.091339
99,0.958469,0.687970,0.972310,0.498683,0.252229,0.810714,0.406771,0.000000,0.200000,0.000000,0.493750,0.091339
100,0.962541,0.657895,0.972434,0.498683,0.229078,0.815357,0.406771,0.000000,0.200000,0.000000,0.500000,0.087553
101,0.966612,0.636591,0.972557,0.498683,0.268070,0.804643,0.406771,0.000000,0.200000,0.000000,0.529375,0.081874
102,0.962541,0.640351,0.972681,0.498683,0.304016,0.804643,0.406771,0.000000,0.200000,0.000000,0.562500,0.081874
103,0.962541,0.680451,0.972804,0.499383,0.297757,0.804643,0.406771,0.000000,0.200000,0.000000,0.562500,0.077331
104,0.962541,0.641604,0.972928,0.500171,0.291332,0.821429,0.406771,0.000000,0.200000,0.000000,0.592500,0.072409
105,0.962541,0.657895,0.973052,0.500171,0.283523,0.796429,0.406771,0.000000,0.200000,0.000000,0.598125,0.072409
106,0.962541,0.640351,0.973175,0.500171,0.308779,0.785714,0.406771,0.000000,0.200000,0.000000,0.625000,0.072409
107,0.962541,0.674185,0.973299,0.500171,0.337524,0.802500,0.406771,0.000000,0.200000,0.000000,0.625000,0.071652
108,0.962541,0.674185,0.973423,0.500171,0.335586,0.785714,0.406771,0.000000,0.200000,0.000000,0.625000,0.062944
109,0.966612,0.664160,0.973546,0.500171,0.306785,0.785714,0.406771,0.000000,0.200000,0.000000,0.625000,0.062944
110,0.970684,0.641604,0.973670,0.500171,0.325118,0.785714,0.406771,0.000000,0.200000,0.000000,0.625000,0.062944
111,0.962541,0.665414,0.973793,0.500171,0.327942,0.785714,0.406771,0.000000,0.200000,0.000000,0.625000,0.062944
112,0.969055,0.611529,0.973917,0.500171,0.313210,0.785714,0.406771,0.000000,0.200000,0.000000,0.625000,0.062944
113,0.962541,0.630326,0.974041,0.500171,0.343229,0.795714,0.406771,0.000000,0.200000,0.000000,0.625000,0.056507
114,0.960912,0.681704,0.974164,0.500171,0.366491,0.808929,0.406771,0.000000,0.200000,0.000000,0.604375,0.059915
115,0.966612,0.666667,0.974288,0.500171,0.331376,0.785714,0.406771,0.000000,0.200000,0.000000,0.562500,0.053478
116,0.962541,0.639098,0.974411,0.500171,0.375464,0.802857,0.406771,0.000000,0.200000,0.000000,0.562500,0.053478
117,0.959283,0.660401,0.974535,0.500171,0.370202,0.801786,0.406771,0.000000,0.200000,0.000000,0.535625,0.053478
118,0.961726,0.672932,0.974659,0.500171,0.326392,0.785714,0.406771,0.000000,0.200000,0.000000,0.530625,0.053478
119,0.962541,0.676692,0.974782,0.500171,0.383993,0.802857,0.406771,0.000000,0.200000,0.000000,0.529375,0.053478
120,0.965798,0.684211,0.974906,0.500171,0.364110,0.785714,0.406771,0.000000,0.200000,0.000000,0.500000,0.053478
121,0.962541,0.676692,0.975030,0.500171,0.366657,0.815000,0.406771,0.000000,0.200000,0.000000,0.500000,0.048557
122,0.966612,0.691729,0.975153,0.500171,0.398338,0.821429,0.406771,0.000000,0.200000,0.000000,0.500000,0.048462
123,0.962541,0.652882,0.975277,0.500171,0.383218,0.804643,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
124,0.966612,0.637845,0.975400,0.500097,0.347549,0.785714,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
125,0.967427,0.626566,0.975524,0.500067,0.357629,0.807143,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
126,0.970684,0.620301,0.975648,0.499829,0.382221,0.804643,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
127,0.961726,0.635338,0.975771,0.499829,0.366325,0.821429,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
128,0.963355,0.624060,0.975895,0.499948,0.368374,0.805000,0.406771,0.000000,0.200000,0.000000,0.500000,0.044013
129,0.969870,0.598997,0.976018,0.500067,0.346331,0.821429,0.406771,0.000000,0.200000,0.000000,0.500000,0.036252
130,0.971498,0.611529,0.976142,0.500037,0.376516,0.821429,0.406771,0.000000,0.200000,0.000000,0.500000,0.034548
131,0.970684,0.651629,0.976266,0.499918,0.365550,0.821429,0.406771,0.000000,0.200000,0.000000,0.556250,0.034548
132,0.962541,0.636591,0.976389,0.500022,0.392467,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.034548
133,0.966612,0.651629,0.976513,0.500022,0.366713,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.034548
134,0.964169,0.660401,0.976637,0.500052,0.354362,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.034548
135,0.964169,0.650376,0.976760,0.500052,0.380061,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.034548
136,0.968241,0.636591,0.976884,0.500052,0.353032,0.821429,0.406771,0.000000,0.200000,0.000000,0.593750,0.030099
137,0.968241,0.615288,0.977007,0.499918,0.351869,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.034264
138,0.969870,0.657895,0.977131,0.499918,0.339241,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025367
139,0.970684,0.656642,0.977255,0.500022,0.351759,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.029342
140,0.970684,0.634085,0.977378,0.499948,0.339020,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.026029
141,0.974756,0.634085,0.977502,0.499978,0.340847,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.028869
142,0.962541,0.675439,0.977625,0.499948,0.333093,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
143,0.960098,0.657895,0.977749,0.500067,0.355857,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
144,0.965798,0.641604,0.977873,0.499993,0.352479,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
145,0.961726,0.650376,0.977996,0.499874,0.334478,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
146,0.962541,0.671679,0.978120,0.500052,0.339352,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
147,0.961726,0.671679,0.978244,0.500052,0.357574,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
148,0.964984,0.674185,0.978367,0.500022,0.331819,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.025083
149,0.960098,0.636591,0.978491,0.500022,0.344835,0.821429,0.406771,0.000000,0.200000,0.000000,0.604375,0.025083
150,0.960912,0.665414,0.978614,0.499844,0.337026,0.821429,0.406771,0.000000,0.200000,0.000000,0.582500,0.025083
151,0.966612,0.676692,0.978738,0.499948,0.319358,0.821429,0.406771,0.000000,0.200000,0.000000,0.571875,0.025083
152,0.959283,0.631579,0.978862,0.499918,0.346164,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.025083
153,0.957655,0.662907,0.978985,0.498683,0.343229,0.838214,0.406771,0.000000,0.200000,0.000000,0.562500,0.025083
154,0.962541,0.662907,0.979109,0.498683,0.335530,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.025083
155,0.962541,0.646617,0.979232,0.498683,0.338632,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.025083
156,0.966612,0.615288,0.979356,0.498683,0.330047,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.025083
157,0.958469,0.665414,0.979480,0.498683,0.327056,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.025083
158,0.961726,0.711779,0.979603,0.498683,0.333426,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.020350
159,0.959283,0.657895,0.979727,0.498683,0.321684,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.024610
160,0.958469,0.664160,0.979851,0.498683,0.341734,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
161,0.962541,0.641604,0.979974,0.498683,0.324398,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.016564
162,0.964169,0.631579,0.980098,0.498713,0.324675,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.019404
163,0.955212,0.697995,0.980221,0.498683,0.337746,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
164,0.958469,0.650376,0.980345,0.498683,0.305732,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
165,0.962541,0.664160,0.980469,0.498683,0.350429,0.839286,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
166,0.964169,0.675439,0.980592,0.498683,0.326779,0.836786,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
167,0.960098,0.664160,0.980716,0.498683,0.356854,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
168,0.960912,0.657895,0.980840,0.498683,0.367377,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
169,0.959283,0.671679,0.980963,0.498683,0.371587,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
170,0.961726,0.655388,0.981087,0.498683,0.349986,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
171,0.962541,0.669173,0.981210,0.498683,0.350097,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
172,0.969870,0.650376,0.981334,0.498683,0.358239,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
173,0.963355,0.650376,0.981458,0.498683,0.373470,0.838571,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
174,0.966612,0.669173,0.981581,0.498683,0.381778,0.826786,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
175,0.959283,0.675439,0.981705,0.498683,0.356854,0.840357,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
176,0.973941,0.625313,0.981828,0.498713,0.369870,0.847143,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
177,0.966612,0.674185,0.981952,0.498683,0.409471,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.015618
178,0.962541,0.671679,0.982076,0.498683,0.357242,0.821429,0.406771,0.000000,0.200000,0.000000,0.565625,0.015618
179,0.960912,0.672932,0.982199,0.498683,0.380836,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.015618
180,0.956026,0.676692,0.982323,0.498683,0.390861,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.015618
181,0.962541,0.659148,0.982447,0.498683,0.392689,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.014671
182,0.964984,0.646617,0.982570,0.498683,0.381889,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.011832
183,0.964984,0.639098,0.982694,0.498683,0.394904,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.010885
184,0.966612,0.634085,0.982817,0.498683,0.340792,0.833929,0.406771,0.000000,0.200000,0.000000,0.625000,0.015618
185,0.966612,0.687970,0.982941,0.498683,0.357463,0.825714,0.406771,0.000000,0.200000,0.000000,0.625000,0.015618
186,0.969870,0.624060,0.983065,0.498683,0.392744,0.822143,0.406771,0.000000,0.200000,0.000000,0.625000,0.015618
187,0.956840,0.670426,0.983188,0.498683,0.395126,0.837500,0.406771,0.000000,0.200000,0.000000,0.625000,0.008708
188,0.957655,0.635338,0.983312,0.498683,0.392301,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.010885
189,0.962541,0.649123,0.983435,0.498683,0.414068,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.006152
190,0.966612,0.652882,0.983559,0.498683,0.384270,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.006152
191,0.966612,0.617794,0.983683,0.498683,0.363113,0.833214,0.406771,0.000000,0.200000,0.000000,0.625000,0.011074
192,0.967427,0.674185,0.983806,0.498683,0.365162,0.840357,0.406771,0.000000,0.200000,0.000000,0.625000,0.006152
193,0.970684,0.615288,0.983930,0.498683,0.359956,0.823571,0.406771,0.000000,0.200000,0.000000,0.625000,0.011642
194,0.962541,0.657895,0.984054,0.498683,0.353863,0.838214,0.406771,0.000000,0.200000,0.000000,0.625000,0.010601
195,0.964169,0.630326,0.984177,0.498683,0.368208,0.821429,0.406771,0.000000,0.200000,0.000000,0.625000,0.010128
196,0.964984,0.635338,0.984301,0.498683,0.342509,0.845357,0.406771,0.000000,0.200000,0.000000,0.625000,0.006815
197,0.966612,0.611529,0.984424,0.498683,0.342564,0.840357,0.406771,0.000000,0.200000,0.000000,0.625000,0.006152
198,0.964169,0.670426,0.984548,0.498683,0.349432,0.828571,0.406771,0.000000,0.200000,0.000000,0.625000,0.010601
199,0.964169,0.661654,0.984672,0.498683,0.320687,0.838214,0.406771,0.000000,0.200000,0.000000,0.595625,0.010506
200,0.964169,0.667920,0.984795,0.498683,0.305843,0.823214,0.406771,0.000000,0.200000,0.000000,0.590000,0.006152
201,0.966612,0.682957,0.984919,0.498683,0.338687,0.852143,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
202,0.962541,0.666667,0.985042,0.498683,0.303739,0.838214,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
203,0.969870,0.657895,0.985166,0.498683,0.297314,0.831429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
204,0.967427,0.664160,0.985290,0.498683,0.320742,0.830000,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
205,0.967427,0.639098,0.985413,0.498683,0.290557,0.840357,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
206,0.970684,0.660401,0.985537,0.498683,0.336306,0.837500,0.406771,0.000000,0.000000,0.000000,0.562500,0.006152
207,0.967427,0.647870,0.985661,0.498683,0.332650,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
208,0.968241,0.629073,0.985784,0.498683,0.336140,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
209,0.968241,0.649123,0.985908,0.498683,0.352589,0.829286,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
210,0.972313,0.641604,0.986031,0.498683,0.323345,0.831071,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
211,0.966612,0.626566,0.986155,0.498683,0.280809,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
212,0.962541,0.661654,0.986279,0.498683,0.312767,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
213,0.956026,0.659148,0.986402,0.498683,0.309499,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
214,0.972313,0.655388,0.986526,0.498683,0.293492,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
215,0.967427,0.641604,0.986649,0.498683,0.321019,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
216,0.972313,0.646617,0.986773,0.498683,0.336361,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
217,0.966612,0.636591,0.986897,0.498696,0.345278,0.821429,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
218,0.967427,0.645363,0.987020,0.498709,0.314982,0.827857,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
219,0.973941,0.664160,0.987144,0.498721,0.328164,0.826071,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
220,0.959283,0.661654,0.987268,0.498734,0.337746,0.838214,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
221,0.962541,0.667920,0.987391,0.498746,0.304957,0.840357,0.406771,0.000000,0.200000,0.000000,0.562500,0.006152
