step,Df,Da,EeIndex8,Rudder,TrueVwr,Me1Sw_com_temp,Me1Nms,Me1Load,Me1Main_brg_lo_in_press,Me1Axial_vib,Me1Main_brg_lo_in_temp,Me1Thrust_bearing_pad_temp
2589,0.180777,0.263907,0.837962,0.499027,0.393722,0.470905,0.940742,0.753130,0.689655,0.835542,0.559501,0.816901
2590,0.188745,0.271918,0.837384,0.498168,0.412211,0.470905,0.937828,0.753634,0.689655,0.839439,0.549387,0.816901
2591,0.189243,0.259902,0.837368,0.500730,0.384992,0.487723,0.937913,0.756440,0.689655,0.838659,0.559501,0.816901
2592,0.178287,0.278594,0.836988,0.500301,0.393239,0.490414,0.938908,0.754180,0.689655,0.838659,0.559501,0.816901
2593,0.176295,0.255897,0.836888,0.495290,0.412845,0.504541,0.936918,0.750827,0.689655,0.837101,0.544437,0.818169
2594,0.180777,0.266133,0.836955,0.495505,0.417377,0.504541,0.939619,0.753662,0.689655,0.841777,0.537981,0.819014
2595,0.178287,0.244326,0.837103,0.497695,0.428161,0.504541,0.939107,0.750396,0.689655,0.838659,0.537981,0.816901
2596,0.180279,0.267468,0.837235,0.495762,0.418585,0.504541,0.941112,0.752482,0.689655,0.839439,0.537981,0.819930
2597,0.174303,0.281709,0.837054,0.498067,0.426168,0.504541,0.939818,0.749590,0.689655,0.839439,0.537981,0.822887
2598,0.171813,0.261237,0.837235,0.496621,0.407498,0.504541,0.937188,0.753130,0.689655,0.834762,0.537981,0.823944
2599,0.173307,0.271473,0.837483,0.495333,0.398163,0.504541,0.938823,0.752554,0.689655,0.840998,0.537981,0.820634
2600,0.173307,0.290610,0.837467,0.495791,0.399251,0.504541,0.937629,0.752094,0.689655,0.838659,0.537981,0.823944
2601,0.166335,0.288830,0.838491,0.500744,0.403843,0.520686,0.940145,0.749072,0.689655,0.842557,0.537981,0.820915
2602,0.166833,0.271918,0.838194,0.496650,0.402967,0.527077,0.938482,0.745431,0.689655,0.834762,0.558425,0.823944
2603,0.159861,0.275033,0.838822,0.499098,0.378164,0.538177,0.938581,0.746539,0.689655,0.839439,0.559501,0.818451
2604,0.164841,0.259012,0.838937,0.498168,0.388134,0.538177,0.938894,0.742769,0.689655,0.833983,0.559501,0.819366
2605,0.175797,0.278594,0.838689,0.497337,0.393299,0.515304,0.937089,0.749604,0.689655,0.838659,0.559501,0.816901
2606,0.176295,0.271473,0.838789,0.497666,0.379917,0.504541,0.937615,0.750151,0.689655,0.837101,0.559501,0.822887
2607,0.170319,0.293280,0.839449,0.498525,0.408465,0.504541,0.938624,0.751331,0.689655,0.842557,0.559501,0.819507
2608,0.168327,0.279039,0.839499,0.501016,0.405021,0.504541,0.940330,0.746625,0.689655,0.840998,0.559501,0.820070
2609,0.161355,0.259902,0.839466,0.502019,0.384690,0.504541,0.939861,0.748842,0.689655,0.837880,0.559501,0.821479
2610,0.173307,0.275923,0.839763,0.498368,0.392031,0.504541,0.938155,0.748136,0.689655,0.839439,0.538627,0.823592
2611,0.175299,0.273253,0.840044,0.500916,0.408706,0.504541,0.939577,0.751835,0.689655,0.841777,0.545513,0.823944
2612,0.172311,0.261237,0.840441,0.501704,0.394417,0.521359,0.938397,0.751691,0.689655,0.841777,0.537981,0.823944
2613,0.172809,0.270583,0.840259,0.501732,0.391940,0.521359,0.939506,0.751619,0.689655,0.839439,0.537981,0.823944
2614,0.181773,0.248331,0.840210,0.501174,0.380007,0.504541,0.938297,0.759606,0.689655,0.840998,0.537981,0.823944
2615,0.183765,0.256787,0.840276,0.498812,0.390430,0.504541,0.941098,0.756828,0.689655,0.840998,0.537981,0.823944
2616,0.175797,0.268358,0.839714,0.498826,0.396502,0.504541,0.939747,0.757490,0.689655,0.841777,0.537981,0.823944
2617,0.184761,0.262572,0.839565,0.502033,0.372485,0.504541,0.937728,0.755432,0.689655,0.843336,0.537981,0.823944
2618,0.187749,0.283934,0.839086,0.501990,0.389554,0.504541,0.940785,0.753144,0.689655,0.839439,0.557564,0.823944
2619,0.185757,0.247441,0.838772,0.499728,0.381578,0.504541,0.939107,0.753389,0.689655,0.840218,0.559501,0.823944
2620,0.183267,0.230085,0.838756,0.497924,0.413026,0.504541,0.941027,0.755533,0.689655,0.840998,0.559501,0.823944
2621,0.182271,0.276368,0.838524,0.498053,0.421304,0.504541,0.938411,0.756512,0.689655,0.846454,0.559501,0.823944
2622,0.176295,0.257232,0.837797,0.499628,0.383028,0.504541,0.938553,0.753605,0.689655,0.844895,0.577147,0.823944
2623,0.178287,0.251891,0.837235,0.498726,0.404235,0.504541,0.938610,0.753921,0.689655,0.840998,0.559501,0.823944
2624,0.180279,0.267023,0.837054,0.497767,0.397710,0.504541,0.937771,0.754065,0.689655,0.843336,0.559501,0.823944
2625,0.176793,0.241656,0.836674,0.498168,0.385687,0.504541,0.938510,0.755677,0.689655,0.845674,0.559501,0.823944
2626,0.183267,0.285714,0.836641,0.497810,0.393934,0.504541,0.937686,0.752554,0.689655,0.844115,0.559501,0.823944
2627,0.163845,0.277704,0.836112,0.498740,0.380702,0.504541,0.939889,0.750468,0.689655,0.840998,0.559501,0.823944
2628,0.159861,0.277259,0.836161,0.497523,0.343786,0.504541,0.939619,0.747949,0.689655,0.844895,0.544868,0.823944
2629,0.164841,0.238985,0.835963,0.497022,0.332639,0.504541,0.938581,0.744711,0.689655,0.840218,0.537981,0.823944
2630,0.157869,0.273253,0.836029,0.501016,0.339617,0.504541,0.940828,0.746007,0.689655,0.843336,0.537981,0.823944
2631,0.157371,0.264798,0.836013,0.503779,0.336052,0.504541,0.937871,0.744640,0.689655,0.841777,0.537981,0.823944
2632,0.179283,0.283934,0.836195,0.503107,0.380491,0.504541,0.937231,0.744783,0.689655,0.839439,0.537981,0.823944
2633,0.172311,0.280374,0.836261,0.501632,0.394961,0.504541,0.939335,0.750756,0.689655,0.846454,0.537981,0.823944
2634,0.166335,0.287049,0.836938,0.500000,0.382545,0.504541,0.938155,0.747158,0.689655,0.839439,0.555627,0.823944
2635,0.167829,0.291500,0.836327,0.501231,0.367621,0.504541,0.939889,0.743560,0.689655,0.844115,0.559501,0.823944
2636,0.167331,0.285269,0.837202,0.500043,0.391185,0.504541,0.939107,0.740509,0.689655,0.838659,0.559501,0.823944
2637,0.163347,0.277704,0.837896,0.501059,0.401939,0.504541,0.940359,0.742654,0.689655,0.846454,0.559501,0.823944
2638,0.153884,0.260347,0.838293,0.500301,0.400822,0.504541,0.939150,0.740538,0.689655,0.842557,0.559501,0.823944
2639,0.182769,0.272363,0.838673,0.496836,0.354480,0.504541,0.939946,0.751835,0.689655,0.840998,0.559501,0.823944
2640,0.189243,0.283044,0.838375,0.497051,0.383512,0.504541,0.939690,0.749173,0.689655,0.843336,0.559501,0.823944
2641,0.179781,0.259457,0.837913,0.497896,0.392272,0.504541,0.938624,0.751015,0.689655,0.844115,0.559501,0.823944
2642,0.168825,0.253227,0.838541,0.500329,0.414809,0.504541,0.940287,0.753231,0.689655,0.846454,0.559501,0.823944
2643,0.180777,0.275033,0.838756,0.503422,0.410489,0.504541,0.938724,0.746194,0.689655,0.847233,0.559501,0.823944
2644,0.172809,0.273253,0.838557,0.503250,0.377590,0.504541,0.938908,0.746539,0.689655,0.842557,0.559501,0.823944
2645,0.177291,0.246996,0.838062,0.502491,0.375023,0.504541,0.939463,0.752338,0.689655,0.841777,0.559501,0.823944
2646,0.167829,0.251891,0.838128,0.499857,0.351973,0.504541,0.938724,0.752842,0.689655,0.846454,0.559501,0.823944
2647,0.176793,0.294170,0.837483,0.500673,0.353906,0.504541,0.938368,0.750396,0.689655,0.845674,0.559501,0.823944
2648,0.177789,0.263462,0.837136,0.503736,0.366655,0.504541,0.940145,0.749345,0.689655,0.842557,0.553475,0.823944
2649,0.169323,0.286604,0.837235,0.502634,0.396743,0.504541,0.940714,0.748208,0.689655,0.844115,0.556703,0.823944
2650,0.172311,0.283934,0.837384,0.499055,0.368497,0.504541,0.938581,0.748093,0.689655,0.843336,0.559501,0.823944
2651,0.160857,0.251001,0.836888,0.500157,0.375415,0.520686,0.939321,0.747949,0.689655,0.844115,0.559501,0.823944
2652,0.146912,0.288385,0.836855,0.503035,0.341883,0.521359,0.938482,0.746539,0.689655,0.844895,0.559501,0.823944
2653,0.160857,0.266133,0.837153,0.505283,0.338590,0.521359,0.939434,0.742582,0.689655,0.848012,0.559501,0.823944
2654,0.148904,0.279929,0.837103,0.504109,0.386593,0.504541,0.937871,0.746726,0.689655,0.842557,0.559501,0.823944
2655,0.166335,0.281264,0.837384,0.503694,0.356836,0.504541,0.938453,0.746424,0.689655,0.844895,0.559501,0.823944
2656,0.164343,0.258122,0.837467,0.497237,0.361036,0.504541,0.939434,0.749748,0.689655,0.843336,0.559501,0.823944
2657,0.160359,0.272363,0.837434,0.499155,0.378859,0.504541,0.938084,0.747014,0.689655,0.843336,0.559501,0.823944
2658,0.159861,0.260792,0.838111,0.501374,0.359102,0.504541,0.938581,0.741790,0.689655,0.848012,0.559501,0.823944
2659,0.164343,0.260792,0.837946,0.500086,0.351036,0.504541,0.939577,0.738452,0.689655,0.840218,0.559501,0.823944
2660,0.173805,0.294170,0.837582,0.500845,0.366896,0.504541,0.937871,0.750180,0.689655,0.841777,0.559501,0.823944
2661,0.171315,0.263017,0.837648,0.508074,0.356202,0.504541,0.938724,0.751288,0.689655,0.844895,0.551539,0.823944
2662,0.153884,0.271918,0.837896,0.510336,0.338046,0.521359,0.938198,0.745891,0.689655,0.847233,0.548741,0.823944
2663,0.154880,0.263017,0.838095,0.509262,0.351429,0.520686,0.938752,0.739459,0.689655,0.841777,0.545944,0.823944
2664,0.166833,0.272363,0.838177,0.506185,0.356444,0.524723,0.940074,0.746510,0.689655,0.843336,0.537981,0.823944
2665,0.159861,0.255007,0.838640,0.502205,0.335962,0.538177,0.938411,0.746338,0.689655,0.843336,0.537981,0.823944
2666,0.160359,0.273253,0.838640,0.502520,0.385082,0.538177,0.938254,0.745762,0.689655,0.841777,0.537981,0.823944
2667,0.166335,0.257232,0.838243,0.501560,0.368195,0.521359,0.938908,0.746726,0.689655,0.842557,0.537981,0.823944
2668,0.164343,0.259012,0.838888,0.498311,0.394055,0.538177,0.940614,0.752583,0.689655,0.848012,0.541209,0.823944
2669,0.151394,0.265243,0.839466,0.502319,0.386955,0.516313,0.942136,0.744711,0.689655,0.851910,0.559501,0.823944
2670,0.163845,0.272808,0.839582,0.504238,0.378980,0.504541,0.938581,0.738236,0.689655,0.841777,0.559501,0.823944
2671,0.167331,0.268358,0.839136,0.498110,0.372092,0.504541,0.938581,0.742697,0.689655,0.844895,0.559501,0.823944
2672,0.181275,0.284379,0.841052,0.465141,0.366201,0.504541,0.945790,0.739675,0.689655,0.864380,0.559501,0.823944
2673,0.169323,0.230530,0.841036,0.513915,0.387590,0.504541,0.942235,0.719024,0.689655,0.852689,0.559501,0.823944
2674,0.175299,0.255897,0.840937,0.520429,0.391849,0.504541,0.938894,0.726292,0.689655,0.845674,0.559501,0.823944
2675,0.163845,0.248776,0.841366,0.513257,0.385475,0.504541,0.938866,0.755792,0.689655,0.844115,0.559501,0.820070
2676,0.168825,0.274588,0.840854,0.504252,0.395293,0.504541,0.938226,0.753921,0.689655,0.848792,0.559501,0.816901
2677,0.164343,0.270138,0.840689,0.504309,0.426772,0.511268,0.938581,0.754641,0.689655,0.842557,0.549387,0.816901
2678,0.176295,0.254117,0.840689,0.501818,0.412875,0.513959,0.939079,0.753590,0.689655,0.846454,0.559501,0.821479
2679,0.170319,0.251001,0.839978,0.499699,0.408163,0.504541,0.939150,0.756368,0.689655,0.846454,0.551323,0.823944
2680,0.177291,0.283934,0.840210,0.497910,0.437043,0.504541,0.938013,0.751331,0.689655,0.848012,0.546159,0.823944
2681,0.174801,0.271473,0.840325,0.514917,0.441514,0.504541,0.937970,0.749029,0.689655,0.844895,0.537981,0.823944
2682,0.179283,0.251001,0.839995,0.506170,0.407800,0.496132,0.936420,0.771838,0.689655,0.843336,0.537981,0.823944
2683,0.167829,0.252781,0.839697,0.523077,0.400308,0.495459,0.939250,0.775752,0.689655,0.844115,0.537981,0.823944
2684,0.166833,0.239430,0.839896,0.501890,0.407770,0.496132,0.941994,0.786372,0.689655,0.844895,0.537981,0.823944
2685,0.159363,0.204717,0.839466,0.513614,0.414084,0.470905,0.939577,0.777738,0.689655,0.846454,0.537981,0.825352
2686,0.174303,0.255452,0.839747,0.493071,0.439188,0.445005,0.939719,0.778817,0.689655,0.841777,0.554767,0.827817
2687,0.165339,0.246551,0.840573,0.489535,0.439128,0.437269,0.945477,0.773493,0.689655,0.855807,0.559501,0.830986
2688,0.158367,0.286159,0.841416,0.499241,0.445774,0.437269,0.947922,0.757087,0.689655,0.861263,0.559501,0.830986
2689,0.154880,0.272808,0.841663,0.499127,0.429340,0.437269,0.942022,0.739459,0.689655,0.851130,0.559501,0.830986
2690,0.162849,0.280374,0.840639,0.501160,0.404145,0.437269,0.939577,0.733487,0.689655,0.844115,0.559501,0.830986
2691,0.164343,0.260792,0.840970,0.500701,0.408555,0.437269,0.939008,0.745935,0.689655,0.841777,0.559501,0.830986
2692,0.157371,0.265688,0.841548,0.499313,0.414869,0.464850,0.939577,0.743272,0.586207,0.849571,0.559501,0.830141
2693,0.154880,0.237205,0.841680,0.502677,0.411878,0.460141,0.939150,0.737300,0.655172,0.840218,0.551969,0.826549
2694,0.163347,0.256787,0.841796,0.502233,0.425805,0.437269,0.938979,0.743704,0.689655,0.844895,0.546159,0.823944
2695,0.165837,0.246106,0.842060,0.502162,0.427829,0.437269,0.941709,0.749676,0.689655,0.848792,0.546159,0.823944
2696,0.176295,0.242991,0.842126,0.505096,0.426137,0.437269,0.941567,0.743488,0.689655,0.847233,0.547235,0.823944
2697,0.177789,0.251001,0.841416,0.503994,0.437406,0.437269,0.939221,0.743200,0.689655,0.842557,0.537981,0.823944
2698,0.153386,0.267913,0.841465,0.515204,0.432149,0.437269,0.938795,0.749201,0.689655,0.843336,0.537981,0.823944
2699,0.170319,0.239430,0.841135,0.500200,0.407619,0.449714,0.940003,0.771766,0.689655,0.846454,0.537981,0.823944
2700,0.179781,0.252336,0.841647,0.498225,0.395837,0.470905,0.945832,0.765722,0.689655,0.854248,0.530019,0.823944
2701,0.174801,0.247886,0.841333,0.501532,0.398707,0.441641,0.942420,0.751619,0.689655,0.851910,0.537981,0.823944
2702,0.168327,0.248331,0.840705,0.503321,0.410217,0.437269,0.938439,0.747014,0.689655,0.847233,0.537981,0.823944
2703,0.172311,0.289720,0.840986,0.506442,0.393420,0.437269,0.939719,0.748597,0.689655,0.851910,0.539703,0.823944
2704,0.169821,0.264352,0.840523,0.506600,0.397438,0.437269,0.938439,0.745863,0.689655,0.847233,0.559501,0.823944
2705,0.183267,0.263907,0.840970,0.506514,0.405927,0.437269,0.941567,0.749748,0.689655,0.846454,0.558855,0.823944
2706,0.158367,0.236315,0.840672,0.502978,0.401245,0.437269,0.940430,0.754209,0.689655,0.852689,0.543792,0.823944
2707,0.177789,0.263017,0.840507,0.503464,0.423056,0.437269,0.939861,0.749676,0.689655,0.847233,0.550247,0.823944
2708,0.180777,0.279484,0.840623,0.491239,0.419703,0.437269,0.943415,0.749892,0.689655,0.855027,0.537981,0.823944
2709,0.167331,0.255897,0.840457,0.509477,0.409341,0.437269,0.941283,0.738092,0.689655,0.849571,0.537981,0.823944
2710,0.152888,0.272363,0.840226,0.519098,0.389312,0.437269,0.941141,0.746079,0.689655,0.848792,0.537981,0.823944
2711,0.185259,0.259902,0.840243,0.489234,0.386019,0.437269,0.941851,0.745402,0.689655,0.852689,0.537981,0.823944
2712,0.179781,0.256787,0.840523,0.506657,0.398012,0.437269,0.940998,0.738236,0.689655,0.847233,0.537981,0.823944
2713,0.173307,0.250111,0.839813,0.516621,0.402483,0.437269,0.940998,0.744640,0.689655,0.851910,0.537981,0.823944
2714,0.186255,0.253227,0.840391,0.513414,0.429763,0.437269,0.941425,0.755145,0.689655,0.846454,0.535184,0.823944
2715,0.181773,0.253227,0.839416,0.510350,0.406713,0.453078,0.939719,0.751763,0.689655,0.848012,0.516462,0.823944
2716,0.160857,0.268358,0.838442,0.508432,0.427678,0.470905,0.941425,0.753706,0.689655,0.848012,0.516462,0.823944
2717,0.174303,0.275478,0.837781,0.504996,0.439641,0.470905,0.939008,0.753202,0.689655,0.849571,0.516462,0.823944
2718,0.169323,0.251446,0.837962,0.505855,0.437526,0.470905,0.943700,0.758095,0.689655,0.849571,0.531956,0.823944
2719,0.181773,0.258567,0.837417,0.505555,0.438523,0.470905,0.939008,0.746467,0.689655,0.852689,0.551539,0.823944
2720,0.148406,0.233645,0.836773,0.509019,0.433841,0.470905,0.940287,0.747518,0.689655,0.849571,0.559501,0.823944
2721,0.161853,0.251891,0.837153,0.510465,0.445502,0.470905,0.940771,0.746525,0.689655,0.847233,0.559501,0.823944
2722,0.155378,0.246551,0.837021,0.511453,0.424204,0.470905,0.939179,0.747359,0.689655,0.848792,0.559501,0.823944
2723,0.166335,0.244326,0.836327,0.511882,0.402513,0.470905,0.938553,0.744352,0.689655,0.845674,0.559501,0.823944
2724,0.176295,0.250556,0.835715,0.512756,0.428222,0.470905,0.939008,0.746726,0.689655,0.847233,0.559070,0.823944
2725,0.170319,0.278149,0.836261,0.510064,0.379101,0.470905,0.940430,0.751619,0.689655,0.848012,0.537981,0.823944
2726,0.153386,0.295060,0.836228,0.506786,0.441454,0.470905,0.941994,0.752554,0.689655,0.851910,0.537981,0.823944
2727,0.172809,0.280374,0.836128,0.506571,0.402423,0.470905,0.939705,0.745503,0.689655,0.851910,0.537981,0.823944
2728,0.170319,0.257677,0.835831,0.506786,0.395444,0.470905,0.940614,0.746438,0.689655,0.846454,0.537981,0.823944
2729,0.166833,0.276814,0.835765,0.506113,0.406894,0.470905,0.941752,0.744064,0.689655,0.849571,0.537981,0.823944
2730,0.170817,0.258122,0.836442,0.502248,0.406652,0.470905,0.940572,0.744280,0.689655,0.847233,0.537981,0.823944
2731,0.179781,0.257232,0.836475,0.504395,0.429249,0.470905,0.942704,0.751259,0.689655,0.854248,0.537981,0.823592
2732,0.164343,0.283934,0.836508,0.506857,0.456015,0.474268,0.942989,0.746366,0.689655,0.853468,0.531526,0.821690
2733,0.163347,0.287494,0.836608,0.508389,0.434717,0.484359,0.940828,0.745503,0.689655,0.848792,0.536045,0.823944
2734,0.153884,0.250556,0.837153,0.510465,0.442994,0.491759,0.943629,0.749173,0.689655,0.852689,0.537981,0.821127
2735,0.160857,0.255007,0.837599,0.507502,0.432300,0.504541,0.940998,0.741114,0.689655,0.850351,0.537981,0.821127
2736,0.170817,0.258567,0.837037,0.510436,0.459217,0.504541,0.941809,0.746870,0.689655,0.855807,0.542285,0.819507
2737,0.127490,0.245216,0.837880,0.504638,0.444777,0.504541,0.942989,0.753490,0.689655,0.850351,0.542716,0.816901
2738,0.136454,0.248331,0.838822,0.505497,0.425745,0.504541,0.945676,0.756526,0.689655,0.868277,0.558425,0.820915
2739,0.165339,0.252336,0.837483,0.511925,0.428886,0.504541,0.942406,0.747748,0.689655,0.846454,0.559501,0.823944
2740,0.142928,0.220739,0.837516,0.511410,0.410277,0.504541,0.941994,0.750324,0.689655,0.853468,0.559501,0.823944
2741,0.134462,0.228304,0.837913,0.509678,0.434445,0.504541,0.943700,0.754569,0.689655,0.856586,0.568539,0.820915
2742,0.158865,0.269248,0.838756,0.509334,0.432512,0.504541,0.943316,0.753029,0.689655,0.855807,0.559501,0.821408
2743,0.149402,0.233645,0.838590,0.509477,0.432814,0.504541,0.944268,0.753274,0.689655,0.860483,0.559501,0.823944
2744,0.161853,0.263017,0.838227,0.507244,0.409009,0.504541,0.941396,0.753058,0.689655,0.849571,0.559501,0.823944
2745,0.145916,0.271028,0.838029,0.504381,0.443085,0.504541,0.942278,0.760757,0.689655,0.855027,0.549817,0.823944
2746,0.157869,0.210503,0.837979,0.507244,0.424536,0.504541,0.940856,0.751043,0.689655,0.853468,0.537981,0.823944
2747,0.182271,0.272808,0.838326,0.508246,0.418676,0.504541,0.940430,0.745287,0.689655,0.852689,0.547235,0.823944
2748,0.173307,0.272808,0.838987,0.508790,0.403601,0.504541,0.943842,0.757159,0.689655,0.854248,0.537981,0.823944
2749,0.159861,0.254562,0.838987,0.502563,0.414174,0.504541,0.943557,0.752267,0.689655,0.857366,0.537981,0.823944
2750,0.125000,0.206053,0.840094,0.511109,0.416652,0.504541,0.944268,0.740970,0.689655,0.852689,0.537981,0.823944
2751,0.149900,0.247441,0.839747,0.514946,0.410610,0.479987,0.941610,0.741704,0.689655,0.845674,0.538412,0.823944
2752,0.167331,0.254117,0.839879,0.509678,0.413147,0.470905,0.942136,0.744783,0.689655,0.854248,0.549387,0.823944
2753,0.166833,0.249666,0.841085,0.509835,0.400218,0.470905,0.945832,0.759462,0.689655,0.857366,0.551323,0.823944
2754,0.140936,0.259902,0.841812,0.515161,0.389674,0.470905,0.943842,0.746294,0.689655,0.851130,0.559501,0.823944
2755,0.138446,0.214063,0.841730,0.514903,0.402393,0.460814,0.942918,0.742193,0.689655,0.850351,0.559501,0.823944
2756,0.158865,0.236760,0.841730,0.511539,0.411999,0.454423,0.941709,0.743920,0.689655,0.844895,0.559501,0.823944
2757,0.163347,0.240320,0.843646,0.509892,0.389161,0.437269,0.945974,0.765218,0.689655,0.859704,0.559501,0.823944
2758,0.155876,0.254562,0.842126,0.513471,0.417135,0.437269,0.944553,0.759246,0.689655,0.854248,0.559501,0.823944
2759,0.158865,0.253227,0.841977,0.513729,0.383723,0.437269,0.942889,0.750324,0.689655,0.853468,0.559501,0.823944
2760,0.165339,0.282154,0.841944,0.506643,0.388315,0.437269,0.943131,0.756080,0.689655,0.847233,0.559501,0.823944
2761,0.153884,0.325768,0.843151,0.507029,0.401214,0.437269,0.946970,0.767808,0.689655,0.858145,0.551323,0.823944
2762,0.167331,0.241656,0.841300,0.512226,0.381880,0.465859,0.941851,0.751547,0.689655,0.852689,0.541640,0.823944
2763,0.177291,0.266578,0.840672,0.509248,0.385234,0.470905,0.942107,0.753202,0.689655,0.848792,0.542285,0.823944
2764,0.149900,0.206943,0.840953,0.510322,0.389312,0.470905,0.944410,0.757015,0.689655,0.855807,0.559501,0.823944
2765,0.164343,0.245661,0.840623,0.510794,0.385838,0.487723,0.943273,0.753058,0.689655,0.848792,0.537981,0.823944
2766,0.152390,0.269693,0.840804,0.508647,0.407498,0.470905,0.943984,0.751907,0.689655,0.852689,0.537981,0.823944
2767,0.164343,0.270583,0.841317,0.511324,0.395898,0.470905,0.943557,0.749244,0.689655,0.851130,0.541209,0.823944
2768,0.168825,0.268358,0.840705,0.512942,0.406259,0.440632,0.941283,0.744496,0.689655,0.848792,0.551323,0.823944
2769,0.159363,0.245216,0.841052,0.510408,0.412936,0.437269,0.943557,0.748741,0.689655,0.851130,0.559501,0.823944
2770,0.157371,0.235425,0.840507,0.510293,0.379615,0.437269,0.941994,0.749101,0.689655,0.846454,0.559501,0.823944
2771,0.183267,0.264352,0.841118,0.512985,0.392846,0.437269,0.944880,0.765434,0.689655,0.855807,0.559501,0.823944
2772,0.154880,0.248331,0.841482,0.512541,0.396351,0.437269,0.944453,0.755504,0.689655,0.855807,0.559501,0.823944
2773,0.139442,0.240320,0.841383,0.510680,0.436348,0.437269,0.944410,0.748093,0.689655,0.852689,0.559501,0.823944
2774,0.124502,0.279929,0.841581,0.514044,0.416621,0.437269,0.946117,0.759102,0.689655,0.856586,0.559501,0.823944
2775,0.153386,0.251891,0.842523,0.510937,0.383693,0.437269,0.944837,0.754065,0.689655,0.858924,0.559501,0.823944
2776,0.172311,0.233645,0.841465,0.509449,0.385596,0.437269,0.944467,0.759318,0.689655,0.851910,0.559501,0.823944
2777,0.146912,0.241211,0.841498,0.513185,0.362909,0.437269,0.944837,0.749029,0.689655,0.849571,0.559501,0.823944
2778,0.131972,0.216733,0.841812,0.511539,0.373301,0.437269,0.944268,0.752626,0.689655,0.851910,0.559501,0.823944
2779,0.147908,0.212728,0.841862,0.508733,0.400520,0.422133,0.943785,0.752180,0.689655,0.854248,0.541209,0.823944
2780,0.162849,0.237205,0.841151,0.509406,0.391819,0.436596,0.946259,0.759318,0.689655,0.850351,0.537981,0.823944
2781,0.179781,0.252336,0.840540,0.517308,0.379312,0.437269,0.943884,0.756008,0.689655,0.851130,0.537981,0.823944
2782,0.179283,0.308411,0.840391,0.509892,0.372999,0.437269,0.943515,0.758311,0.689655,0.844895,0.530019,0.823944
2783,0.168327,0.279929,0.840490,0.504882,0.349737,0.470905,0.943984,0.762052,0.689655,0.852689,0.537981,0.823944
2784,0.155378,0.283934,0.840226,0.511109,0.362365,0.470905,0.945818,0.769032,0.689655,0.858924,0.537981,0.823944
2785,0.153386,0.238985,0.839185,0.505326,0.390007,0.470905,0.944937,0.763664,0.689655,0.856586,0.537981,0.823944
2786,0.133466,0.196262,0.838739,0.510766,0.410610,0.470905,0.944695,0.759390,0.689655,0.854248,0.541209,0.823944
2787,0.137450,0.264352,0.837037,0.509434,0.396079,0.470905,0.946970,0.770111,0.689655,0.862042,0.559501,0.823944
2788,0.160359,0.266133,0.837450,0.509907,0.368860,0.473596,0.945406,0.765794,0.689655,0.859704,0.559501,0.828380
2789,0.150398,0.241656,0.837500,0.506614,0.362848,0.485032,0.943629,0.756800,0.689655,0.849571,0.559501,0.825845
2790,0.171813,0.261237,0.836988,0.508833,0.354057,0.470905,0.945406,0.759750,0.689655,0.852689,0.559501,0.830986
2791,0.178785,0.246551,0.836558,0.508947,0.351006,0.470905,0.944410,0.756267,0.689655,0.855027,0.559501,0.830986
2792,0.156375,0.283489,0.836261,0.511381,0.349647,0.470905,0.944410,0.756728,0.689655,0.855027,0.575210,0.830986
2793,0.148406,0.210948,0.835484,0.506757,0.359978,0.470905,0.943984,0.756440,0.689655,0.851910,0.581020,0.830986
2794,0.167829,0.202937,0.836046,0.505182,0.362033,0.470905,0.944880,0.761261,0.689655,0.856586,0.564881,0.830986
2795,0.172311,0.199377,0.835600,0.504352,0.351520,0.470905,0.945264,0.762340,0.689655,0.853468,0.559501,0.830986
2796,0.154880,0.216733,0.834658,0.507430,0.335418,0.488396,0.945832,0.758958,0.689655,0.858924,0.559501,0.830986
2797,0.156873,0.273253,0.835021,0.504524,0.350221,0.487723,0.944979,0.752770,0.689655,0.860483,0.559501,0.830986
2798,0.163347,0.283044,0.834658,0.507545,0.342034,0.487386,0.943515,0.752310,0.689655,0.845674,0.559501,0.830986
2799,0.142430,0.242546,0.834493,0.501847,0.367259,0.470905,0.944410,0.759678,0.689655,0.855027,0.551323,0.830986
2800,0.171813,0.266133,0.835021,0.501961,0.386049,0.470905,0.946045,0.762556,0.689655,0.855027,0.537981,0.830986
2801,0.147908,0.263462,0.834509,0.498883,0.374388,0.470905,0.946401,0.766153,0.689655,0.864380,0.537981,0.830986
2802,0.176295,0.296395,0.834955,0.507530,0.346897,0.470905,0.948107,0.762268,0.689655,0.862822,0.537981,0.830986
2803,0.128984,0.259902,0.834212,0.520415,0.380642,0.470905,0.944268,0.775579,0.689655,0.850351,0.555197,0.830986
2804,0.145418,0.265688,0.835501,0.475062,0.381155,0.470905,0.952585,0.778961,0.689655,0.878410,0.559501,0.830986
2805,0.151892,0.199822,0.833667,0.522161,0.375355,0.470905,0.943131,0.767449,0.689655,0.848792,0.559501,0.830986
2806,0.163347,0.263907,0.835401,0.495863,0.392907,0.470905,0.951093,0.774932,0.689655,0.878410,0.576071,0.830986
2807,0.137948,0.251891,0.833171,0.506958,0.381367,0.470905,0.945121,0.759174,0.689655,0.855027,0.559931,0.830986
2808,0.115040,0.285269,0.833650,0.511467,0.371971,0.470905,0.948676,0.765002,0.689655,0.869836,0.567678,0.830986
